lote_id,finca_id,empresa_exportadora,peso_quintales,destino_previsto,p_contaminado,decil_riesgo,alerta_modelo,en_cuarentena,decision,motivo,valor_asignado_usd,lote_contaminado
L002132,F0008,Perhusa,80.1,Francia,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,16821.0,0
L004081,F0014,Cenfrocafe,184.7,Paises_Bajos,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,38787.0,0
L001497,F0014,Cenfrocafe,194.2,Japon,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,40782.0,0
L002524,F0014,Cenfrocafe,120.5,Nacional,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,25305.0,0
L003590,F0014,Cenfrocafe,156.6,Belgica,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,32886.0,0
L003362,F0012,Perhusa,413.5,Alemania,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,86835.0,0
L001754,F0012,Perhusa,296.0,Nacional,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,62160.0,0
L003120,F0012,Perhusa,140.9,Estados_Unidos,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,29589.0,0
L001380,F0012,Perhusa,45.1,Estados_Unidos,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,9471.0,0
L000638,F0008,Perhusa,96.3,Alemania,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,20223.0,0
L002377,F0013,Olam Peru,203.4,Belgica,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,42714.0,0
L002447,F0013,Olam Peru,91.7,Alemania,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,19257.0,0
L000058,F0098,Cenfrocafe,136.8,Francia,0.034759358288770054,7,0,1,SEGREGAR_CONVENCIONAL,cuarentena espacial: finca foco o colindante a un foco,21888.0,0
L003158,F0098,Cenfrocafe,125.0,Alemania,0.034759358288770054,7,0,1,SEGREGAR_CONVENCIONAL,cuarentena espacial: finca foco o colindante a un foco,20000.0,0
L001683,F0098,Cenfrocafe,272.7,Paises_Bajos,0.034759358288770054,7,0,1,SEGREGAR_CONVENCIONAL,cuarentena espacial: finca foco o colindante a un foco,43632.0,0
L002441,F0098,Cenfrocafe,242.1,Paises_Bajos,0.034759358288770054,7,0,1,SEGREGAR_CONVENCIONAL,cuarentena espacial: finca foco o colindante a un foco,38736.0,0
L003517,F0010,Cenfrocafe,100.0,Paises_Bajos,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,21000.0,0
L001652,F0064,Cenfrocafe,63.8,Francia,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,13398.0,0
L002760,F0050,Olam Peru,106.7,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,22407.0,0
L000077,F0050,Olam Peru,203.0,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,42630.0,0
L000113,F0051,Cenfrocafe,235.3,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,49413.0,0
L000778,F0049,Olam Peru,88.4,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,18564.0,0
L002460,F0049,Olam Peru,62.5,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,13125.0,0
L003028,F0050,Olam Peru,89.6,Nacional,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,18816.0,0
L002726,F0025,Perhusa,66.1,Estados_Unidos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,13880.999999999998,0
L000257,F0116,Perhusa,38.3,Belgica,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,8042.999999999999,0
L002553,F0116,Perhusa,122.5,Nacional,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,25725.0,0
L003338,F0054,Olam Peru,79.3,Belgica,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,16653.0,0
L000051,F0053,Olam Peru,66.9,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,14049.000000000002,0
L000839,F0053,Olam Peru,94.2,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,19782.0,0
L000854,F0053,Olam Peru,134.3,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,28203.000000000004,0
L000072,F0051,Cenfrocafe,154.0,Nacional,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,32340.0,0
L001065,F0051,Cenfrocafe,86.1,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,18081.0,0
L003653,F0116,Perhusa,83.8,Francia,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,17598.0,0
L002517,F0062,Cenfrocafe,342.4,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,71904.0,0
L003821,F0062,Cenfrocafe,222.2,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,46662.0,0
L003383,F0061,Cenfrocafe,216.0,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,45360.0,0
L000941,F0060,Cenfrocafe,190.4,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,39984.0,0
L000542,F0044,Coop. Norandino,77.5,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,16275.0,0
L001632,F0044,Coop. Norandino,134.7,Nacional,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,28286.999999999996,0
L002604,F0044,Coop. Norandino,136.6,Nacional,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,28686.0,0
L002340,F0044,Coop. Norandino,157.2,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,33012.0,0
L000250,F0068,Olam Peru,280.1,Francia,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,58821.00000000001,0
L002730,F0064,Cenfrocafe,187.5,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,39375.0,0
L001801,F0049,Olam Peru,178.4,Japon,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,37464.0,0
L001504,F0049,Olam Peru,135.7,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,28496.999999999996,0
L000207,F0044,Coop. Norandino,142.1,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,29841.0,0
L001744,F0046,Cenfrocafe,153.2,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,32171.999999999996,0
L001092,F0044,Coop. Norandino,152.6,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,32046.0,0
L000555,F0044,Coop. Norandino,67.8,Francia,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,14238.0,0
L003910,F0044,Coop. Norandino,152.1,Estados_Unidos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,31941.0,0
L004158,F0064,Cenfrocafe,128.4,Francia,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,26964.0,1
L002227,F0111,Perhusa,165.2,Estados_Unidos,0.034759358288770054,7,0,1,SEGREGAR_CONVENCIONAL,cuarentena espacial: finca foco o colindante a un foco,26432.0,0
L001264,F0111,Perhusa,87.3,Francia,0.034759358288770054,7,0,1,SEGREGAR_CONVENCIONAL,cuarentena espacial: finca foco o colindante a un foco,13968.0,0
L001676,F0110,Coop. Norandino,72.1,Paises_Bajos,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,15140.999999999998,0
L001567,F0034,Cenfrocafe,167.2,Estados_Unidos,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,35112.0,0
L000083,F0001,Olam Peru,197.1,Francia,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,41391.0,0
L003904,F0120,Olam Peru,80.4,Paises_Bajos,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,16884.0,0
L003707,F0001,Olam Peru,155.2,Estados_Unidos,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,32591.999999999996,0
L000874,F0051,Cenfrocafe,71.0,Estados_Unidos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,14910.0,0
L001833,F0037,Coop. Norandino,179.5,Estados_Unidos,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,37695.0,0
L000860,F0037,Coop. Norandino,58.2,Francia,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,12222.0,0
L001236,F0037,Coop. Norandino,266.5,Alemania,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,55965.0,0
L001294,F0037,Coop. Norandino,160.4,Paises_Bajos,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,33684.0,0
L001095,F0034,Cenfrocafe,102.5,Estados_Unidos,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,21525.0,0
L002369,F0034,Cenfrocafe,106.8,Estados_Unidos,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,22428.0,0
L003797,F0110,Coop. Norandino,98.7,Francia,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,20727.0,0
L000738,F0104,Olam Peru,173.5,Alemania,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,36435.0,0
L003688,F0120,Olam Peru,162.1,Estados_Unidos,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,34041.0,0
L003401,F0051,Cenfrocafe,116.9,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,24549.0,0
L002601,F0055,Olam Peru,107.4,Japon,0.034759358288770054,9,0,1,SEGREGAR_CONVENCIONAL,cuarentena espacial: finca foco o colindante a un foco,17184.0,0
L003075,F0055,Olam Peru,185.2,Francia,0.034759358288770054,9,0,1,SEGREGAR_CONVENCIONAL,cuarentena espacial: finca foco o colindante a un foco,29632.0,0
L001006,F0055,Olam Peru,163.6,Alemania,0.034759358288770054,9,0,1,SEGREGAR_CONVENCIONAL,cuarentena espacial: finca foco o colindante a un foco,26176.0,0
L003126,F0055,Olam Peru,148.2,Belgica,0.034759358288770054,9,0,1,SEGREGAR_CONVENCIONAL,cuarentena espacial: finca foco o colindante a un foco,23712.0,0
L000757,F0054,Olam Peru,112.5,Francia,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,23625.0,0
L002814,F0054,Olam Peru,56.4,Estados_Unidos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,11844.0,0
L000693,F0059,Perhusa,126.6,Estados_Unidos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,26586.0,1
L002200,F0001,Olam Peru,77.9,Japon,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,16359.000000000002,0
L001989,F0056,Cenfrocafe,106.8,Belgica,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,22428.0,0
L004106,F0055,Olam Peru,169.7,Francia,0.034759358288770054,9,0,1,SEGREGAR_CONVENCIONAL,cuarentena espacial: finca foco o colindante a un foco,27152.0,0
L001900,F0002,Cenfrocafe,222.6,Japon,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,46746.0,0
L004113,F0109,Coop. Norandino,139.7,Nacional,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,29336.999999999996,0
L004003,F0109,Coop. Norandino,159.9,Francia,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,33579.0,1
L000110,F0109,Coop. Norandino,84.5,Alemania,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,17745.0,1
L004190,F0108,Cenfrocafe,136.1,Nacional,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,28581.0,0
L003538,F0108,Cenfrocafe,279.1,Paises_Bajos,0.034759358288770054,7,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,58611.00000000001,0
L003275,F0056,Cenfrocafe,115.8,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,24318.0,0
L002765,F0023,Perhusa,78.1,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,16401.0,0
L000611,F0023,Perhusa,170.4,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,35784.0,0
L004192,F0023,Perhusa,289.0,Paises_Bajos,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,60690.0,0
L003500,F0082,Coop. Norandino,75.8,Estados_Unidos,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,15918.0,1
L003941,F0082,Coop. Norandino,59.0,Japon,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,12390.0,0
L002986,F0082,Coop. Norandino,128.0,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,26880.0,0
L002567,F0081,Cenfrocafe,159.0,Paises_Bajos,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,33390.0,0
L002474,F0062,Cenfrocafe,91.6,Japon,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,19236.0,0
L001543,F0024,Cenfrocafe,280.5,Japon,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,58905.0,0
L002505,F0024,Cenfrocafe,174.2,Francia,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,36582.0,0
L002682,F0023,Perhusa,53.7,Francia,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,11277.0,0
L003361,F0084,Perhusa,138.2,Estados_Unidos,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,29021.999999999996,0
L002782,F0025,Perhusa,37.3,Francia,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,7832.999999999999,0
L003145,F0040,Perhusa,219.3,Francia,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,46053.0,0
L002260,F0039,Perhusa,172.1,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,36141.0,0
L002040,F0039,Perhusa,147.0,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,30870.0,0
L001988,F0025,Perhusa,60.9,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,12789.0,0
L002941,F0086,Cenfrocafe,282.5,Francia,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,59325.0,0
L000539,F0086,Cenfrocafe,158.0,Estados_Unidos,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,33180.0,0
L000978,F0089,Olam Peru,204.5,Estados_Unidos,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,42945.0,0
L001495,F0089,Olam Peru,230.4,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,48384.0,0
L001496,F0088,Olam Peru,108.1,Japon,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,22701.0,0
L001785,F0088,Olam Peru,78.4,Francia,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,16464.0,0
L000272,F0087,Cenfrocafe,97.2,Paises_Bajos,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,20412.0,0
L003562,F0017,Perhusa,164.5,Paises_Bajos,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,34545.0,0
L001072,F0078,Cenfrocafe,158.2,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,33222.0,0
L000842,F0093,Cenfrocafe,93.7,Francia,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,19677.0,0
L002493,F0093,Cenfrocafe,225.4,Nacional,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,47334.0,0
L003534,F0090,Olam Peru,177.1,Belgica,0.034759358288770054,8,0,1,SEGREGAR_CONVENCIONAL,cuarentena espacial: finca foco o colindante a un foco,28336.0,0
L001029,F0080,Cenfrocafe,181.6,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,38136.0,0
L000093,F0080,Cenfrocafe,91.9,Belgica,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,19299.0,0
L002000,F0080,Cenfrocafe,81.6,Estados_Unidos,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,17136.0,0
L003513,F0080,Cenfrocafe,180.9,Paises_Bajos,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,37989.0,0
L000889,F0078,Cenfrocafe,240.6,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,50526.0,0
L001288,F0017,Perhusa,213.4,Paises_Bajos,0.034759358288770054,10,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,44814.0,0
L001303,F0069,Coop. Norandino,112.5,Japon,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,23625.0,0
L000766,F0069,Coop. Norandino,163.7,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,34377.0,0
L002915,F0072,Perhusa,208.1,Estados_Unidos,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,43701.0,0
L003196,F0072,Perhusa,156.8,Estados_Unidos,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,32928.0,0
L003021,F0071,Cenfrocafe,180.3,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,37863.0,0
L001091,F0071,Cenfrocafe,170.4,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,35784.0,0
L002810,F0071,Cenfrocafe,382.6,Nacional,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,80346.0,0
L000432,F0069,Coop. Norandino,91.4,Francia,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,19194.0,0
L004135,F0039,Perhusa,203.1,Estados_Unidos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,42651.0,0
L004125,F0073,Coop. Norandino,29.3,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,6153.0,0
L000605,F0072,Perhusa,173.8,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,36498.0,0
L002213,F0072,Perhusa,85.1,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,17871.0,0
L004170,F0075,Cenfrocafe,170.5,Belgica,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,35805.0,0
L000994,F0075,Cenfrocafe,160.0,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,33600.0,0
L001671,F0075,Cenfrocafe,153.3,Japon,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,32193.000000000004,0
L000303,F0075,Cenfrocafe,76.7,Japon,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,16107.0,0
L000803,F0073,Coop. Norandino,106.7,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,22407.0,1
L003765,F0073,Coop. Norandino,100.9,Nacional,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,21189.0,0
L001957,F0039,Perhusa,86.9,Nacional,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,18249.0,0
L001172,F0039,Perhusa,122.9,Belgica,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,25809.0,0
L001411,F0076,Coop. Norandino,68.4,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,14364.000000000002,0
L000488,F0043,Olam Peru,188.5,Japon,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,39585.0,0
L003023,F0040,Perhusa,145.1,Paises_Bajos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,30471.0,0
L001372,F0040,Perhusa,37.0,Nacional,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,7770.0,0
L002125,F0040,Perhusa,136.0,Alemania,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,28560.0,1
L003579,F0043,Olam Peru,206.2,Estados_Unidos,0.034759358288770054,9,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,43302.0,0
L000781,F0069,Coop. Norandino,102.1,Nacional,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,21441.0,0
L000134,F0078,Cenfrocafe,68.6,Francia,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,14405.999999999998,0
L002917,F0077,Perhusa,166.3,Nacional,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,34923.0,0
L003726,F0077,Perhusa,80.3,Francia,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,16863.0,0
L002796,F0077,Perhusa,303.2,Alemania,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,63672.0,0
L000964,F0077,Perhusa,217.4,Japon,0.034759358288770054,8,0,0,EXPORTACION_ORGANICA,cumple tolerancia de riesgo y no esta en zona de cuarentena,45654.0,0
