finca_id,fecha,velocidad_viento_kmh,direccion_viento_deg,temperatura_c,humedad_relativa_pct,precipitacion_mm
F0090,2025-12-17,5.79,111.7,25.2,76.2,0.0
F0090,2025-12-18,9.25,82.3,24.58,67.4,0.0
F0090,2025-12-19,16.01,192.2,26.98,70.5,0.0
F0090,2025-12-20,16.34,105.9,23.84,80.3,7.89
F0090,2025-12-21,8.91,100.1,22.81,76.6,0.0
F0090,2025-12-22,7.92,134.5,23.71,63.9,0.0
F0090,2025-12-23,10.47,123.7,23.41,67.8,0.0
F0090,2025-12-24,23.85,88.1,25.23,67.8,0.0
F0090,2025-12-25,12.71,312.0,25.55,68.5,0.0
F0090,2025-12-26,23.57,155.2,24.98,68.4,0.0
F0090,2025-12-27,13.3,109.5,24.82,70.0,0.0
F0090,2025-12-28,2.73,198.6,26.51,68.3,0.0
F0090,2025-12-29,9.56,66.0,24.66,71.5,0.0
F0090,2025-12-30,12.81,29.5,24.97,68.7,0.0
F0090,2025-12-31,5.87,138.4,24.36,67.3,0.0
F0090,2026-01-01,8.85,39.3,26.02,65.4,0.0
F0090,2026-01-02,12.33,53.9,24.96,66.0,0.0
F0090,2026-01-03,3.96,110.7,23.15,70.5,1.26
F0090,2026-01-04,13.36,139.8,25.34,77.6,24.69
F0090,2026-01-05,13.98,198.2,26.04,72.4,4.87
F0090,2026-01-06,5.64,129.9,26.37,74.5,0.0
F0090,2026-01-07,9.6,88.0,23.35,64.1,0.0
F0090,2026-01-08,20.25,171.3,23.56,76.3,0.0
F0090,2026-01-09,3.92,116.0,22.72,67.5,0.0
F0090,2026-01-10,11.6,37.8,24.04,73.3,0.0
F0090,2026-01-11,13.09,127.1,22.61,75.3,0.0
F0090,2026-01-12,7.79,130.8,23.1,78.7,0.0
F0090,2026-01-13,12.6,89.2,25.42,66.4,0.0
F0090,2026-01-14,13.57,106.0,23.91,82.1,0.0
F0090,2026-01-15,14.56,190.3,22.12,83.3,32.75
F0090,2026-01-16,12.68,89.2,22.02,69.3,0.0
F0090,2026-01-17,7.56,46.9,26.55,75.0,0.0
F0090,2026-01-18,11.82,69.4,23.43,75.7,0.94
F0090,2026-01-19,12.91,118.2,23.35,68.4,0.0
F0090,2026-01-20,7.93,118.1,29.68,70.0,0.0
F0090,2026-01-21,6.85,27.3,25.14,64.2,2.75
F0090,2026-01-22,22.88,131.8,23.83,76.3,0.0
F0090,2026-01-23,6.02,133.5,23.89,71.0,0.0
F0090,2026-01-24,12.34,211.6,23.09,73.8,0.0
F0090,2026-01-25,17.59,148.5,25.68,70.6,0.0
F0090,2026-01-26,6.17,180.1,24.89,65.5,0.0
F0090,2026-01-27,13.06,229.5,24.18,70.5,0.0
F0090,2026-01-28,2.3,101.9,27.3,65.6,6.22
F0090,2026-01-29,18.43,100.3,25.37,74.6,1.21
F0090,2026-01-30,8.13,18.0,24.5,72.5,3.84
F0090,2026-01-31,19.2,145.3,28.36,79.4,0.0
F0090,2026-02-01,25.6,82.1,23.81,69.0,0.0
F0090,2026-02-02,4.54,67.8,21.98,77.9,0.0
F0090,2026-02-03,8.59,5.6,23.78,72.3,1.56
F0090,2026-02-04,12.1,67.0,23.02,70.6,1.95
F0090,2026-02-05,19.41,193.6,23.51,67.0,0.0
F0090,2026-02-06,2.71,166.6,25.96,70.6,6.43
F0090,2026-02-07,6.06,104.5,23.17,67.8,2.51
F0090,2026-02-08,7.73,167.0,27.35,61.7,0.0
F0090,2026-02-09,5.44,217.9,23.34,74.1,0.0
F0090,2026-02-10,7.12,84.4,26.6,70.9,0.0
F0090,2026-02-11,7.75,70.2,24.7,67.7,0.0
F0090,2026-02-12,9.39,215.2,22.83,70.1,0.0
F0090,2026-02-13,9.2,212.0,23.41,67.8,0.0
F0090,2026-02-14,4.46,181.5,21.19,68.7,0.0
F0090,2026-02-15,5.45,12.1,25.03,75.2,0.0
F0090,2026-02-16,6.45,181.0,25.75,72.0,6.3
F0090,2026-02-17,17.83,93.5,24.6,72.6,0.0
F0090,2026-02-18,8.93,14.4,21.7,74.4,0.0
F0090,2026-02-19,3.14,176.1,22.54,77.5,1.31
F0090,2026-02-20,20.22,249.7,25.44,77.3,6.45
F0090,2026-02-21,13.53,55.4,22.88,68.5,10.29
F0090,2026-02-22,5.99,197.8,23.99,80.2,0.0
F0090,2026-02-23,4.52,130.9,26.04,80.4,10.95
F0090,2026-02-24,2.8,226.3,19.27,72.0,0.0
F0090,2026-02-25,5.57,225.6,24.45,71.5,0.0
F0090,2026-02-26,31.0,67.9,24.78,71.9,0.0
F0090,2026-02-27,7.73,97.8,24.84,75.2,0.0
F0090,2026-02-28,10.46,3.8,23.46,74.2,0.0
F0090,2026-03-01,8.63,102.2,24.6,71.8,0.0
F0090,2026-03-02,10.68,31.1,27.97,71.9,4.32
F0090,2026-03-03,3.2,110.8,24.96,70.2,2.95
F0090,2026-03-04,15.07,56.7,26.49,72.6,0.0
F0090,2026-03-05,4.96,123.8,22.06,71.5,3.45
F0090,2026-03-06,13.36,161.7,23.99,72.9,0.44
F0090,2026-03-07,9.9,145.6,26.2,76.1,0.0
F0090,2026-03-08,10.64,111.8,23.16,67.5,0.0
F0090,2026-03-09,8.74,121.7,22.18,72.5,0.0
F0090,2026-03-10,13.42,17.7,23.17,73.6,0.0
F0090,2026-03-11,14.68,85.0,21.54,63.5,0.0
F0090,2026-03-12,6.55,42.4,22.49,74.8,0.0
F0090,2026-03-13,16.12,105.6,23.35,69.8,0.0
F0090,2026-03-14,5.82,93.3,23.42,80.7,0.0
F0090,2026-03-15,16.59,147.8,20.75,75.9,0.0
F0090,2026-03-16,4.61,46.1,21.38,74.4,0.0
F0090,2026-03-17,8.13,184.4,23.26,75.1,26.27
F0090,2026-03-18,8.86,12.2,27.07,73.7,0.0
F0090,2026-03-19,9.49,195.0,22.35,70.4,8.43
F0090,2026-03-20,20.55,191.4,24.91,76.5,18.47
F0090,2026-03-21,20.32,100.8,22.81,73.7,0.0
F0090,2026-03-22,12.28,349.7,26.75,79.4,7.91
F0090,2026-03-23,11.6,63.3,25.27,73.6,0.0
F0090,2026-03-24,14.06,125.3,22.38,65.1,10.24
F0090,2026-03-25,15.01,154.5,22.19,70.6,4.33
F0090,2026-03-26,6.37,101.3,22.99,83.4,0.0
F0090,2026-03-27,11.25,59.5,22.63,67.4,2.98
F0090,2026-03-28,12.92,31.1,20.5,72.4,0.0
F0090,2026-03-29,13.03,111.3,24.26,94.3,47.01
F0090,2026-03-30,11.56,53.5,24.22,72.3,15.42
F0090,2026-03-31,9.82,12.0,24.86,69.3,3.68
F0090,2026-04-01,5.06,75.8,23.18,76.2,0.0
F0090,2026-04-02,4.82,64.1,26.14,79.7,6.34
F0090,2026-04-03,7.93,134.5,22.37,81.1,0.0
F0090,2026-04-04,5.6,109.4,21.86,78.3,25.2
F0090,2026-04-05,11.74,349.5,22.63,72.1,0.0
F0090,2026-04-06,5.25,60.5,23.4,80.1,0.0
F0090,2026-04-07,4.08,81.5,24.94,79.5,0.0
F0090,2026-04-08,10.61,92.1,24.56,74.7,0.0
F0090,2026-04-09,8.79,98.8,20.78,79.6,0.0
F0090,2026-04-10,12.19,184.1,22.76,85.1,13.77
F0090,2026-04-11,4.41,89.4,22.57,82.1,2.15
F0090,2026-04-12,4.28,44.4,21.38,73.9,0.0
F0090,2026-04-13,2.63,150.7,22.7,76.8,6.29
F0090,2026-04-14,6.25,95.0,23.46,76.2,0.86
F0090,2026-04-15,12.05,177.6,23.81,75.1,0.0
F0090,2026-04-16,20.04,87.7,25.81,79.2,0.0
F0090,2026-04-17,5.78,129.8,23.46,66.5,0.28
F0090,2026-04-18,15.92,76.0,24.49,76.5,5.6
F0090,2026-04-19,9.32,175.2,21.48,84.8,7.51
F0090,2026-04-20,3.21,64.6,22.69,79.2,7.62
F0090,2026-04-21,11.31,48.3,24.65,70.4,0.0
F0090,2026-04-22,3.78,128.1,22.98,74.1,0.0
F0090,2026-04-23,5.17,95.6,23.7,74.5,1.85
F0090,2026-04-24,8.82,66.6,21.04,83.6,0.0
F0090,2026-04-25,4.22,87.6,17.71,81.4,17.68
F0090,2026-04-26,1.67,133.8,22.2,80.5,0.0
F0090,2026-04-27,5.18,105.1,21.07,88.9,4.3
F0090,2026-04-28,13.1,125.5,25.72,81.7,14.91
F0090,2026-04-29,1.79,210.0,21.4,85.2,0.0
F0090,2026-04-30,13.59,159.6,20.2,80.6,0.0
F0090,2026-05-01,6.55,81.2,23.38,79.8,0.0
F0090,2026-05-02,2.69,133.8,22.55,85.5,21.16
F0090,2026-05-03,16.41,38.7,22.54,77.0,0.0
F0090,2026-05-04,14.62,294.4,23.4,70.6,0.0
F0090,2026-05-05,7.86,139.7,24.28,82.3,0.0
F0090,2026-05-06,10.64,95.7,22.38,81.1,6.0
F0090,2026-05-07,5.72,49.2,22.28,81.2,0.0
F0090,2026-05-08,5.7,73.2,23.95,84.0,6.94
F0090,2026-05-09,7.91,99.2,17.14,74.7,9.7
F0090,2026-05-10,10.67,158.0,21.45,79.3,0.0
F0090,2026-05-11,10.21,156.2,21.33,82.5,4.11
F0090,2026-05-12,5.11,181.4,23.17,83.0,0.0
F0090,2026-05-13,2.67,71.9,20.44,86.7,23.06
F0090,2026-05-14,10.18,109.7,23.03,71.3,0.0
F0090,2026-05-15,4.31,91.1,22.12,80.0,14.39
F0090,2026-05-16,8.62,132.6,20.43,82.7,0.0
F0090,2026-05-17,1.57,131.5,23.29,85.9,5.16
F0090,2026-05-18,7.22,160.6,20.61,79.5,0.0
F0090,2026-05-19,3.58,103.4,22.78,90.2,5.34
F0090,2026-05-20,6.15,153.2,23.27,78.1,0.0
F0090,2026-05-21,4.8,132.7,20.56,89.1,21.85
F0090,2026-05-22,8.02,79.9,20.04,90.2,0.0
F0090,2026-05-23,9.11,205.2,21.31,88.3,0.0
F0090,2026-05-24,4.02,25.1,21.5,79.6,12.76
F0090,2026-05-25,7.82,333.2,22.68,83.0,0.28
F0090,2026-05-26,2.99,122.4,19.39,81.8,2.32
F0090,2026-05-27,2.7,79.8,22.58,78.9,0.0
F0090,2026-05-28,3.2,341.7,21.58,89.4,2.38
F0090,2026-05-29,3.11,108.1,22.6,84.5,0.0
F0090,2026-05-30,11.29,35.3,18.38,87.5,1.9
F0090,2026-05-31,3.13,165.8,17.39,72.6,2.81
F0090,2026-06-01,13.09,21.0,19.27,82.4,0.78
F0090,2026-06-02,6.69,98.1,19.89,87.1,15.24
F0090,2026-06-03,4.82,144.5,19.89,87.6,18.1
F0090,2026-06-04,2.63,52.2,19.71,86.8,0.0
F0090,2026-06-05,6.37,0.4,19.46,79.9,4.03
F0090,2026-06-06,4.75,43.8,19.92,85.6,4.89
F0090,2026-06-07,6.69,146.1,21.88,84.7,2.91
F0090,2026-06-08,7.69,327.7,23.66,91.6,1.92
F0090,2026-06-09,5.48,181.3,21.18,87.4,1.59
F0090,2026-06-10,4.34,116.2,19.59,100.0,55.07
F0090,2026-06-11,2.33,94.1,19.65,84.5,0.0
F0090,2026-06-12,4.32,107.3,17.72,88.0,0.0
F0090,2026-06-13,3.24,137.8,20.46,82.2,5.74
F0090,2026-06-14,3.22,103.2,20.31,89.5,2.13
F0090,2026-06-15,2.08,45.2,22.05,97.8,25.37
F0090,2026-06-16,4.51,18.2,18.8,92.4,15.22
F0090,2026-06-17,2.71,130.1,19.89,83.8,0.0
F0090,2026-06-18,9.29,111.6,18.98,87.4,5.08
F0090,2026-06-19,5.72,20.7,20.58,96.4,23.06
F0090,2026-06-20,4.49,86.6,21.41,77.6,2.25
F0090,2026-06-21,6.58,112.0,22.69,91.9,3.1
F0090,2026-06-22,3.63,101.9,22.16,87.5,13.25
F0090,2026-06-23,6.46,196.0,23.66,89.6,9.86
F0090,2026-06-24,8.46,231.6,20.58,94.2,0.62
F0090,2026-06-25,3.94,36.7,18.86,85.8,3.38
F0090,2026-06-26,4.43,171.0,18.26,83.4,6.72
F0090,2026-06-27,4.72,124.9,22.31,89.7,5.92
F0090,2026-06-28,1.95,165.1,20.62,94.4,0.58
F0090,2026-06-29,3.36,153.2,20.65,84.7,0.0
F0090,2026-06-30,6.97,35.8,21.62,86.8,9.98
F0090,2026-07-01,9.63,47.9,18.74,84.3,0.0
F0090,2026-07-02,1.3,114.0,20.14,85.7,6.17
F0090,2026-07-03,5.29,89.5,19.32,91.6,20.23
F0090,2026-07-04,8.53,71.1,21.92,84.8,3.75
F0090,2026-07-05,6.04,74.9,17.28,97.2,1.52
F0090,2026-07-06,1.77,45.7,22.84,80.3,1.06
F0090,2026-07-07,5.41,118.5,19.54,80.9,0.0
F0090,2026-07-08,6.81,80.3,20.16,98.8,15.68
F0090,2026-07-09,8.4,86.2,18.34,82.9,7.35
F0090,2026-07-10,3.7,119.2,20.79,82.4,1.62
F0090,2026-07-11,4.08,134.6,22.99,86.1,13.43
F0090,2026-07-12,7.4,142.0,18.82,88.3,6.21
F0090,2026-07-13,4.96,86.5,21.25,90.0,20.06
F0090,2026-07-14,1.55,41.6,19.18,90.5,3.58
F0090,2026-07-15,4.5,119.9,20.86,85.7,0.0
F0090,2026-07-16,3.89,113.2,19.32,91.9,0.0
F0090,2026-07-17,7.14,120.1,18.78,88.6,4.71
F0090,2026-07-18,1.75,115.2,22.68,84.4,7.16
F0090,2026-07-19,2.31,121.2,19.74,90.0,8.47
F0090,2026-07-20,4.08,154.8,19.92,92.9,2.83
F0090,2026-07-21,4.59,156.6,20.15,92.0,0.0
F0090,2026-07-22,2.97,75.2,20.12,77.9,0.0
F0090,2026-07-23,8.59,124.7,20.05,86.4,0.0
F0090,2026-07-24,1.28,191.4,19.84,86.6,18.74
F0090,2026-07-25,3.92,156.0,21.33,91.3,0.36
F0090,2026-07-26,6.12,148.8,19.28,94.7,1.37
F0090,2026-07-27,3.89,40.4,21.23,91.8,6.88
F0090,2026-07-28,6.1,99.7,20.65,90.5,19.21
F0090,2026-07-29,5.41,103.9,24.31,96.8,33.87
F0090,2026-07-30,6.44,116.7,18.71,83.0,0.0
F0090,2026-07-31,3.57,129.2,20.27,85.6,0.0
F0090,2026-08-01,10.01,146.6,20.13,76.7,0.0
F0090,2026-08-02,6.79,93.3,23.4,81.9,0.7
F0090,2026-08-03,5.26,111.3,21.1,88.8,0.51
F0090,2026-08-04,9.15,107.4,21.23,80.8,0.79
F0090,2026-08-05,3.51,15.8,20.48,86.8,14.73
F0090,2026-08-06,7.46,228.0,20.15,79.8,14.26
F0090,2026-08-07,7.45,135.2,19.58,90.3,0.58
F0090,2026-08-08,6.63,124.6,18.55,85.8,0.0
F0090,2026-08-09,6.33,106.8,19.0,78.8,13.48
F0090,2026-08-10,5.64,111.7,20.79,93.5,22.93
F0090,2026-08-11,2.32,104.0,20.4,89.1,9.34
F0090,2026-08-12,4.06,119.5,19.11,86.5,6.98
F0090,2026-08-13,6.92,119.9,22.16,88.3,0.0
F0090,2026-08-14,5.43,68.9,18.83,81.2,1.01
F0090,2026-08-15,9.9,138.7,17.0,93.7,30.34
F0090,2026-08-16,8.67,183.8,20.18,91.7,2.69
F0090,2026-08-17,4.67,119.6,22.22,82.3,0.0
F0090,2026-08-18,8.84,143.2,19.34,87.6,9.27
F0090,2026-08-19,7.82,192.9,18.06,100.0,23.43
F0090,2026-08-20,3.1,166.1,20.97,92.7,2.59
F0090,2026-08-21,4.12,186.4,21.0,88.4,0.62
F0090,2026-08-22,5.95,180.9,21.54,83.6,1.88
F0090,2026-08-23,8.04,90.1,20.05,91.9,11.01
F0090,2026-08-24,6.32,55.9,20.64,79.1,0.0
F0090,2026-08-25,2.8,50.1,18.22,74.9,0.0
F0090,2026-08-26,2.72,55.8,17.52,84.6,22.88
F0090,2026-08-27,10.25,28.7,18.31,76.9,2.38
F0090,2026-08-28,7.81,177.1,21.61,94.1,0.0
F0090,2026-08-29,2.53,86.1,25.1,87.9,0.0
F0090,2026-08-30,1.87,137.8,21.37,87.0,0.0
F0090,2026-08-31,6.01,203.5,20.95,84.7,0.0
F0091,2025-01-01,4.12,263.9,26.06,65.9,0.0
F0091,2025-01-02,18.61,312.5,26.42,70.0,0.0
F0091,2025-01-03,6.89,287.5,25.4,69.6,1.69
F0091,2025-01-04,19.86,321.7,25.44,70.6,0.0
F0091,2025-01-05,6.23,309.6,27.07,69.5,0.0
F0091,2025-01-06,5.98,333.9,28.42,69.3,0.0
F0091,2025-01-07,8.04,22.6,24.73,73.4,0.0
F0091,2025-01-08,4.68,251.8,30.73,74.1,3.33
F0091,2025-01-09,7.82,31.8,27.28,75.2,0.0
F0091,2025-01-10,4.05,314.9,27.24,76.8,10.65
F0091,2025-01-11,12.26,247.2,30.15,68.3,0.0
F0091,2025-01-12,5.53,319.5,26.07,74.9,0.88
F0091,2025-01-13,5.16,284.1,27.67,78.4,0.0
F0091,2025-01-14,11.1,5.8,24.06,68.5,1.38
F0091,2025-01-15,15.94,306.5,25.05,64.6,0.0
F0091,2025-01-16,8.64,272.4,24.95,71.8,0.0
F0091,2025-01-17,14.03,334.0,29.04,71.5,43.2
F0091,2025-01-18,8.8,50.0,26.11,59.6,0.0
F0091,2025-01-19,12.89,25.9,26.13,66.8,2.95
F0091,2025-01-20,22.25,322.1,31.1,70.7,0.0
F0091,2025-01-21,14.81,306.5,25.74,70.6,0.0
F0091,2025-01-22,3.08,236.7,24.36,70.0,0.0
F0091,2025-01-23,10.87,36.3,23.9,65.8,0.0
F0091,2025-01-24,6.14,257.5,23.58,75.2,0.0
F0091,2025-01-25,6.58,345.1,28.59,68.0,0.0
F0091,2025-01-26,5.76,42.1,27.15,76.1,0.0
F0091,2025-01-27,12.93,291.3,24.99,77.4,0.0
F0091,2025-01-28,17.51,320.9,27.81,67.7,0.0
F0091,2025-01-29,5.89,67.6,27.42,69.3,12.2
F0091,2025-01-30,10.45,329.6,27.07,69.4,6.49
F0091,2025-01-31,5.83,289.4,27.29,73.6,0.0
F0091,2025-02-01,8.51,350.4,26.5,82.1,7.63
F0091,2025-02-02,7.68,269.5,24.62,61.2,0.0
F0091,2025-02-03,6.67,273.7,28.83,80.2,21.96
F0091,2025-02-04,1.34,292.0,21.76,78.9,2.2
F0091,2025-02-05,9.31,244.4,25.79,64.1,5.29
F0091,2025-02-06,17.81,277.2,28.5,73.1,14.37
F0091,2025-02-07,8.32,301.6,25.02,77.5,11.22
F0091,2025-02-08,10.83,294.8,27.98,78.1,0.0
F0091,2025-02-09,18.23,346.4,30.75,75.8,7.35
F0091,2025-02-10,9.62,189.0,28.23,76.2,0.0
F0091,2025-02-11,1.6,287.4,24.96,68.7,0.0
F0091,2025-02-12,10.31,293.3,27.68,66.9,0.0
F0091,2025-02-13,15.16,282.3,27.68,80.7,10.93
F0091,2025-02-14,8.58,28.7,26.58,73.7,0.0
F0091,2025-02-15,3.45,282.3,25.74,71.2,2.73
F0091,2025-02-16,13.73,346.4,27.87,75.9,3.94
F0091,2025-02-17,7.87,337.8,27.54,80.4,0.0
F0091,2025-02-18,9.28,343.4,24.49,77.7,0.0
F0091,2025-02-19,11.15,342.7,25.79,73.4,0.0
F0091,2025-02-20,24.59,267.3,27.64,72.3,3.72
F0091,2025-02-21,7.21,40.8,23.93,68.8,0.0
F0091,2025-02-22,6.92,302.2,26.29,68.8,4.5
F0091,2025-02-23,15.26,210.2,28.79,74.9,0.0
F0091,2025-02-24,8.38,355.2,24.82,64.8,0.0
F0091,2025-02-25,11.49,277.8,26.52,76.5,0.0
F0091,2025-02-26,18.7,300.0,26.43,68.4,0.0
F0091,2025-02-27,3.51,271.1,23.49,74.6,0.97
F0091,2025-02-28,7.94,335.6,29.13,76.4,0.0
F0091,2025-03-01,7.69,314.7,26.32,74.9,0.0
F0091,2025-03-02,9.24,247.9,24.48,75.8,0.0
F0091,2025-03-03,13.74,28.9,24.85,70.6,0.0
F0091,2025-03-04,13.33,295.5,27.52,71.5,0.0
F0091,2025-03-05,4.74,188.8,27.15,70.4,0.0
F0091,2025-03-06,6.49,302.8,28.72,88.5,41.01
F0091,2025-03-07,5.84,320.7,25.52,76.4,2.78
F0091,2025-03-08,13.35,343.1,23.42,76.7,0.0
F0091,2025-03-09,12.8,54.1,26.9,81.6,0.0
F0091,2025-03-10,4.93,15.9,26.36,79.7,0.0
F0091,2025-03-11,6.67,266.9,25.82,70.6,0.0
F0091,2025-03-12,6.7,340.9,26.92,79.1,0.0
F0091,2025-03-13,11.25,312.0,25.62,73.2,0.0
F0091,2025-03-14,14.1,262.7,25.29,77.6,0.0
F0091,2025-03-15,6.59,321.3,23.93,78.4,0.0
F0091,2025-03-16,14.82,68.0,23.37,67.5,0.0
F0091,2025-03-17,7.58,345.6,29.21,67.9,0.0
F0091,2025-03-18,7.68,323.4,24.2,78.1,0.0
F0091,2025-03-19,8.8,334.9,28.39,75.2,22.03
F0091,2025-03-20,3.53,286.7,24.12,71.6,0.0
F0091,2025-03-21,6.22,230.2,26.83,81.1,6.9
F0091,2025-03-22,7.23,5.1,25.62,71.8,0.0
F0091,2025-03-23,6.64,297.8,28.4,74.9,0.0
F0091,2025-03-24,3.79,8.7,25.39,77.4,0.0
F0091,2025-03-25,2.15,13.5,21.82,86.4,30.09
F0091,2025-03-26,7.61,32.1,25.15,66.8,0.0
F0091,2025-03-27,5.14,289.1,26.18,84.1,1.89
F0091,2025-03-28,4.17,183.5,24.42,72.6,0.0
F0091,2025-03-29,12.99,335.4,26.09,82.6,9.33
F0091,2025-03-30,15.37,240.2,25.09,79.1,0.0
F0091,2025-03-31,11.03,230.3,25.01,85.3,31.72
F0091,2025-04-01,2.99,231.4,22.68,73.1,0.0
F0091,2025-04-02,5.64,268.5,26.22,80.1,0.58
F0091,2025-04-03,14.52,23.1,25.43,74.9,0.0
F0091,2025-04-04,7.31,218.9,26.26,85.4,0.0
F0091,2025-04-05,3.82,327.1,24.16,82.3,0.0
F0091,2025-04-06,5.81,265.1,23.62,76.1,0.0
F0091,2025-04-07,3.45,342.6,27.53,73.8,0.0
F0091,2025-04-08,9.62,316.7,24.58,78.5,1.1
F0091,2025-04-09,4.11,284.2,24.48,67.0,0.0
F0091,2025-04-10,9.07,315.0,24.82,76.9,41.87
F0091,2025-04-11,3.24,329.3,22.3,91.7,2.46
F0091,2025-04-12,3.94,298.0,24.2,92.7,0.0
F0091,2025-04-13,2.86,18.6,27.29,74.2,0.0
F0091,2025-04-14,3.63,242.0,23.33,63.2,0.0
F0091,2025-04-15,13.22,344.0,26.29,75.8,0.0
F0091,2025-04-16,7.52,327.4,28.26,86.4,4.08
F0091,2025-04-17,5.62,323.2,25.29,76.6,0.0
F0091,2025-04-18,7.33,329.2,26.3,73.0,0.0
F0091,2025-04-19,3.52,343.0,25.55,76.9,0.0
F0091,2025-04-20,6.79,262.6,27.43,84.0,7.44
F0091,2025-04-21,7.01,334.7,24.15,68.3,0.0
F0091,2025-04-22,16.41,253.7,23.08,88.0,36.61
F0091,2025-04-23,3.57,237.9,24.08,90.2,18.05
F0091,2025-04-24,9.51,305.1,23.83,72.1,0.1
F0091,2025-04-25,4.9,342.8,21.93,84.9,11.34
F0091,2025-04-26,7.63,2.5,22.67,75.8,4.57
F0091,2025-04-27,6.95,231.6,25.08,77.3,0.0
F0091,2025-04-28,1.98,345.3,24.63,91.2,10.0
F0091,2025-04-29,7.31,343.7,22.7,77.6,0.0
F0091,2025-04-30,6.9,299.5,27.27,87.3,2.19
F0091,2025-05-01,3.95,207.6,23.37,81.8,0.0
F0091,2025-05-02,8.68,299.2,20.84,82.1,0.39
F0091,2025-05-03,5.67,320.1,24.19,80.0,0.0
F0091,2025-05-04,16.46,1.4,24.62,71.2,0.88
F0091,2025-05-05,6.87,222.9,24.23,74.6,0.06
F0091,2025-05-06,4.8,215.6,22.92,79.3,0.0
F0091,2025-05-07,6.29,6.1,23.22,79.4,3.24
F0091,2025-05-08,7.63,325.4,25.91,81.6,0.0
F0091,2025-05-09,11.37,323.3,25.04,77.8,0.3
F0091,2025-05-10,4.97,224.0,21.36,85.8,12.08
F0091,2025-05-11,4.06,305.2,22.78,85.2,2.66
F0091,2025-05-12,7.7,266.5,24.28,88.6,26.55
F0091,2025-05-13,10.07,288.7,25.56,81.7,0.0
F0091,2025-05-14,2.89,221.7,22.56,85.6,4.63
F0091,2025-05-15,3.12,180.4,26.15,82.9,0.0
F0091,2025-05-16,3.86,239.4,23.93,79.7,12.49
F0091,2025-05-17,6.09,214.3,24.24,87.5,18.04
F0091,2025-05-18,5.08,309.9,24.21,85.0,0.0
F0091,2025-05-19,8.22,284.8,20.91,66.0,0.0
F0091,2025-05-20,5.34,336.2,25.73,89.5,0.0
F0091,2025-05-21,5.99,261.7,21.23,86.4,4.97
F0091,2025-05-22,4.13,302.6,25.96,83.3,6.51
F0091,2025-05-23,1.99,261.0,21.3,83.7,4.52
F0091,2025-05-24,4.21,296.1,21.51,81.5,4.34
F0091,2025-05-25,0.63,290.9,21.85,83.7,1.13
F0091,2025-05-26,3.05,332.3,23.95,83.6,1.15
F0091,2025-05-27,5.45,333.3,19.9,90.6,17.27
F0091,2025-05-28,13.45,259.3,23.08,95.1,25.43
F0091,2025-05-29,5.09,65.5,23.47,80.4,5.37
F0091,2025-05-30,5.59,312.8,23.37,84.9,2.61
F0091,2025-05-31,1.59,324.0,22.08,79.7,0.0
F0091,2025-06-01,7.01,255.8,22.66,87.4,0.0
F0091,2025-06-02,7.87,323.4,23.2,89.3,1.94
F0091,2025-06-03,10.92,45.6,25.93,98.0,45.03
F0091,2025-06-04,5.0,334.3,24.45,90.1,4.46
F0091,2025-06-05,7.34,342.2,22.89,86.6,0.38
F0091,2025-06-06,7.91,323.6,23.42,84.0,8.1
F0091,2025-06-07,4.41,311.0,22.64,85.8,3.61
F0091,2025-06-08,2.8,30.9,26.53,76.4,8.63
F0091,2025-06-09,9.07,278.0,22.85,83.1,0.11
F0091,2025-06-10,4.82,281.0,24.61,99.5,29.11
F0091,2025-06-11,7.58,282.0,23.42,88.8,0.0
F0091,2025-06-12,12.63,25.9,23.97,84.5,7.07
F0091,2025-06-13,18.92,40.1,23.12,82.2,0.0
F0091,2025-06-14,4.14,276.0,20.74,92.8,2.49
F0091,2025-06-15,5.34,283.5,23.5,85.0,3.85
F0091,2025-06-16,1.23,319.8,24.42,83.8,0.1
F0091,2025-06-17,8.22,290.4,24.29,84.5,1.55
F0091,2025-06-18,8.86,312.6,23.01,84.4,12.37
F0091,2025-06-19,6.99,299.8,22.81,83.6,0.0
F0091,2025-06-20,6.62,315.6,23.77,86.5,0.0
F0091,2025-06-21,3.63,238.2,23.87,89.2,7.01
F0091,2025-06-22,2.6,34.7,26.53,94.4,11.35
F0091,2025-06-23,2.19,7.2,22.8,100.0,19.54
F0091,2025-06-24,2.58,315.9,20.07,91.1,5.95
F0091,2025-06-25,2.42,1.0,25.77,92.6,11.15
F0091,2025-06-26,5.93,230.0,21.17,86.8,6.42
F0091,2025-06-27,2.96,18.9,20.08,81.8,0.0
F0091,2025-06-28,4.17,209.9,23.5,84.4,0.0
F0091,2025-06-29,3.1,303.3,23.95,94.5,5.35
F0091,2025-06-30,4.0,238.7,22.5,93.3,3.55
F0091,2025-07-01,2.66,5.5,22.17,92.6,10.93
F0091,2025-07-02,4.77,266.5,24.95,84.0,4.23
F0091,2025-07-03,3.89,336.4,22.45,89.7,0.51
F0091,2025-07-04,5.88,326.6,24.01,87.4,12.88
F0091,2025-07-05,4.87,326.2,22.49,82.7,4.75
F0091,2025-07-06,3.0,228.8,22.95,89.1,0.0
F0091,2025-07-07,5.16,13.2,23.06,95.0,15.96
F0091,2025-07-08,4.38,314.5,20.72,90.0,2.19
F0091,2025-07-09,4.65,273.8,22.29,77.5,1.82
F0091,2025-07-10,2.02,272.0,21.49,88.1,0.0
