muestra_id,lote_id,finca_id,agroquimico,kit,tipo_lectura,ppm_detectado,lod_ppm,umbral_ppm,is_detectado,excede_umbral,fecha_muestreo,laboratorio,operador,ppm_simulado_interno
M0015556,L002956,F0049,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-04-16,LAB Acopio Norte,TEC05,0.0
M0015557,L002957,F0063,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00792,0.01,0.1,False,False,2026-05-14,LAB Acopio Sur,TEC11,0.00792
M0015558,L002958,F0010,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-12,LAB Acopio Norte,TEC05,0.0
M0015559,L002959,F0066,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00172,0.01,0.1,False,False,2025-04-28,LAB Acopio Norte,TEC07,0.00172
M0015560,L002960,F0005,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00301,0.01,0.1,False,False,2025-05-13,LAB Acopio Sur,TEC06,0.00301
M0015561,L002961,F0001,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00439,0.01,0.1,False,False,2025-07-18,LAB Acopio Norte,TEC01,0.00439
M0015562,L002962,F0070,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-07-14,LAB Acopio Sur,TEC01,0.0
M0015563,L002963,F0039,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02278,0.01,0.1,True,False,2025-08-14,LAB Acopio Sur,TEC05,0.02278
M0015564,L002964,F0022,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01213,0.01,0.1,True,False,2025-02-03,LAB Movil Campana,TEC03,0.01213
M0015565,L002965,F0023,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-01-21,LAB Acopio Sur,TEC07,0.0
M0015566,L002966,F0062,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01618,0.01,0.1,True,False,2025-04-12,LAB Acopio Sur,TEC10,0.01618
M0015567,L002967,F0020,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-08-01,LAB Acopio Norte,TEC12,0.0
M0015568,L002968,F0083,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00345,0.01,0.1,False,False,2025-09-19,LAB Acopio Sur,TEC05,0.00345
M0015569,L002969,F0119,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02761,0.01,0.1,True,False,2025-08-20,LAB Movil Campana,TEC10,0.02761
M0015570,L002970,F0078,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-07-20,LAB Movil Campana,TEC10,0.0
M0015571,L002971,F0053,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01245,0.01,0.1,True,False,2026-04-20,LAB Acopio Sur,TEC01,0.01245
M0015572,L002972,F0094,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-18,LAB Acopio Sur,TEC09,0.0
M0015573,L002973,F0054,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-29,LAB Acopio Norte,TEC01,0.0
M0015574,L002974,F0095,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-05-12,LAB Acopio Sur,TEC10,0.0
M0015575,L002975,F0006,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00701,0.01,0.1,False,False,2026-04-11,LAB Acopio Sur,TEC11,0.00701
M0015576,L002976,F0072,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00012,0.01,0.1,False,False,2025-08-21,LAB Acopio Norte,TEC05,0.00012
M0015577,L002977,F0096,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-27,LAB Acopio Sur,TEC02,0.0
M0015578,L002978,F0093,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-15,LAB Movil Campana,TEC02,0.0
M0015579,L002979,F0026,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-18,LAB Acopio Sur,TEC12,0.0
M0015580,L002980,F0056,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-23,LAB Acopio Sur,TEC02,0.0
M0015581,L002981,F0038,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00119,0.01,0.1,False,False,2026-02-19,LAB Acopio Sur,TEC05,0.00119
M0015582,L002982,F0056,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.10457,0.01,0.1,True,True,2025-05-07,LAB Acopio Sur,TEC12,0.10457
M0015583,L002983,F0098,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00429,0.01,0.1,False,False,2026-04-22,LAB Acopio Sur,TEC10,0.00429
M0015584,L002984,F0023,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00594,0.01,0.1,False,False,2026-06-23,LAB Acopio Sur,TEC04,0.00594
M0015585,L002985,F0104,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0275,0.01,0.1,True,False,2025-08-26,LAB Movil Campana,TEC06,0.0275
M0015586,L002986,F0082,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-07-03,LAB Acopio Norte,TEC08,0.0
M0015587,L002987,F0099,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00044,0.01,0.1,False,False,2026-07-29,LAB Movil Campana,TEC05,0.00044
M0015588,L002988,F0071,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00146,0.01,0.1,False,False,2025-07-30,LAB Acopio Norte,TEC11,0.00146
M0015589,L002989,F0114,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01325,0.01,0.1,True,False,2025-09-05,LAB Movil Campana,TEC11,0.01325
M0015590,L002990,F0070,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00167,0.01,0.1,False,False,2026-04-07,LAB Movil Campana,TEC02,0.00167
M0015591,L002991,F0107,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-02,LAB Movil Campana,TEC01,0.0
M0015592,L002992,F0017,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0033,0.01,0.1,False,False,2026-05-04,LAB Movil Campana,TEC06,0.0033
M0015593,L002993,F0033,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01238,0.01,0.1,True,False,2025-06-04,LAB Acopio Sur,TEC05,0.01238
M0015594,L002994,F0070,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00183,0.01,0.1,False,False,2026-01-08,LAB Acopio Norte,TEC12,0.00183
M0015595,L002995,F0098,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-03-30,LAB Acopio Sur,TEC09,0.0
M0015596,L002996,F0087,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.03829,0.01,0.1,True,False,2025-04-20,LAB Acopio Norte,TEC09,0.03829
M0015597,L002997,F0021,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0043,0.01,0.1,False,False,2025-05-20,LAB Movil Campana,TEC03,0.0043
M0015598,L002998,F0068,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.04486,0.01,0.1,True,False,2025-11-30,LAB Movil Campana,TEC02,0.04486
M0015599,L002999,F0071,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01642,0.01,0.1,True,False,2025-08-21,LAB Movil Campana,TEC02,0.01642
M0015600,L003000,F0072,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00641,0.01,0.1,False,False,2026-08-31,LAB Acopio Norte,TEC07,0.00641
M0015601,L003001,F0096,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00099,0.01,0.1,False,False,2026-05-29,LAB Acopio Norte,TEC01,0.00099
M0015602,L003002,F0051,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01554,0.01,0.1,True,False,2025-05-12,LAB Acopio Sur,TEC04,0.01554
M0015603,L003003,F0114,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-26,LAB Acopio Norte,TEC03,0.0
M0015604,L003004,F0004,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-04-02,LAB Acopio Norte,TEC02,0.0
M0015605,L003005,F0006,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-10-14,LAB Acopio Sur,TEC10,0.0
M0015606,L003006,F0067,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.04833,0.01,0.1,True,False,2025-04-17,LAB Acopio Sur,TEC10,0.04833
M0015607,L003007,F0074,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-05-01,LAB Movil Campana,TEC01,0.0
M0015608,L003008,F0069,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0028,0.01,0.1,False,False,2026-06-29,LAB Acopio Norte,TEC04,0.0028
M0015609,L003009,F0033,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.05234,0.01,0.1,True,False,2026-03-01,LAB Acopio Sur,TEC02,0.05234
M0015610,L003010,F0040,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.09693,0.01,0.1,True,False,2025-06-29,LAB Movil Campana,TEC05,0.09693
M0015611,L003011,F0084,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-02,LAB Acopio Sur,TEC03,0.0
M0015612,L003012,F0027,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-31,LAB Acopio Norte,TEC01,0.0
M0015613,L003013,F0044,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-24,LAB Acopio Norte,TEC04,0.0
M0015614,L003014,F0002,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.04809,0.01,0.1,True,False,2026-07-13,LAB Acopio Norte,TEC07,0.04809
M0015615,L003015,F0110,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01493,0.01,0.1,True,False,2025-04-09,LAB Acopio Sur,TEC08,0.01493
M0015616,L003016,F0094,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-04-11,LAB Movil Campana,TEC12,0.0
M0015617,L003017,F0022,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0368,0.01,0.1,True,False,2026-06-14,LAB Acopio Sur,TEC01,0.0368
M0015618,L003018,F0019,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-27,LAB Acopio Norte,TEC07,0.0
M0015619,L003019,F0095,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-01-31,LAB Acopio Sur,TEC08,0.0
M0015620,L003020,F0076,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00635,0.01,0.1,False,False,2026-06-17,LAB Movil Campana,TEC07,0.00635
M0015621,L003021,F0071,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-07-30,LAB Movil Campana,TEC07,0.0
M0015622,L003022,F0062,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00201,0.01,0.1,False,False,2025-06-18,LAB Acopio Norte,TEC09,0.00201
M0015623,L003023,F0040,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-08-01,LAB Acopio Norte,TEC11,0.0
M0015624,L003024,F0119,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02978,0.01,0.1,True,False,2026-05-16,LAB Acopio Sur,TEC12,0.02978
M0015625,L003025,F0017,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00507,0.01,0.1,False,False,2025-07-13,LAB Movil Campana,TEC07,0.00507
M0015626,L003026,F0054,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00301,0.01,0.1,False,False,2026-01-26,LAB Acopio Norte,TEC08,0.00301
M0015627,L003027,F0002,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00193,0.01,0.1,False,False,2025-07-30,LAB Acopio Sur,TEC09,0.00193
M0015628,L003028,F0050,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-08-30,LAB Acopio Norte,TEC03,0.0
M0015629,L003029,F0063,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00023,0.01,0.1,False,False,2025-09-20,LAB Acopio Norte,TEC02,0.00023
M0015630,L003030,F0018,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00616,0.01,0.1,False,False,2025-06-08,LAB Acopio Sur,TEC04,0.00616
M0015631,L003031,F0017,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.10901,0.01,0.1,True,True,2025-04-27,LAB Movil Campana,TEC12,0.10901
M0015632,L003032,F0066,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-11-18,LAB Acopio Norte,TEC03,0.0
M0015633,L003033,F0037,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.08168,0.01,0.1,True,False,2026-04-27,LAB Acopio Norte,TEC11,0.08168
M0015634,L003034,F0053,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.07005,0.01,0.1,True,False,2025-08-10,LAB Acopio Norte,TEC10,0.07005
M0015635,L003035,F0072,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00255,0.01,0.1,False,False,2025-06-07,LAB Acopio Sur,TEC02,0.00255
M0015636,L003036,F0078,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00073,0.01,0.1,False,False,2025-06-20,LAB Acopio Sur,TEC10,0.00073
M0015637,L003037,F0067,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-08-23,LAB Acopio Norte,TEC07,0.0
M0015638,L003038,F0018,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02069,0.01,0.1,True,False,2025-07-30,LAB Acopio Sur,TEC10,0.02069
M0015639,L003039,F0045,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00417,0.01,0.1,False,False,2025-07-06,LAB Acopio Sur,TEC11,0.00417
M0015640,L003040,F0074,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.04806,0.01,0.1,True,False,2025-07-07,LAB Acopio Norte,TEC07,0.04806
M0015641,L003041,F0055,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00899,0.01,0.1,False,False,2025-10-17,LAB Acopio Norte,TEC02,0.00899
M0015642,L003042,F0002,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00859,0.01,0.1,False,False,2026-04-02,LAB Acopio Sur,TEC07,0.00859
M0015643,L003043,F0110,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-05-02,LAB Acopio Norte,TEC04,0.0
M0015644,L003044,F0071,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00018,0.01,0.1,False,False,2026-04-12,LAB Movil Campana,TEC04,0.00018
M0015645,L003045,F0083,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00131,0.01,0.1,False,False,2025-11-16,LAB Movil Campana,TEC01,0.00131
M0015646,L003046,F0055,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00155,0.01,0.1,False,False,2026-08-30,LAB Movil Campana,TEC12,0.00155
M0015647,L003047,F0070,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00204,0.01,0.1,False,False,2026-06-09,LAB Acopio Norte,TEC11,0.00204
M0015648,L003048,F0098,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-20,LAB Acopio Norte,TEC08,0.0
M0015649,L003049,F0102,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02619,0.01,0.1,True,False,2026-05-05,LAB Movil Campana,TEC03,0.02619
M0015650,L003050,F0053,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-05-16,LAB Acopio Sur,TEC04,0.0
M0015651,L003051,F0044,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-20,LAB Acopio Sur,TEC02,0.0
M0015652,L003052,F0030,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-03,LAB Acopio Sur,TEC05,0.0
M0015653,L003053,F0113,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00632,0.01,0.1,False,False,2026-01-10,LAB Acopio Sur,TEC10,0.00632
M0015654,L003054,F0104,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00242,0.01,0.1,False,False,2026-05-26,LAB Acopio Sur,TEC12,0.00242
M0015655,L003055,F0034,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01106,0.01,0.1,True,False,2026-06-14,LAB Movil Campana,TEC07,0.01106
M0015656,L003056,F0072,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00762,0.01,0.1,False,False,2025-07-07,LAB Acopio Norte,TEC09,0.00762
M0015657,L003057,F0003,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00015,0.01,0.1,False,False,2026-08-19,LAB Acopio Sur,TEC12,0.00015
M0015658,L003058,F0060,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-04-25,LAB Acopio Sur,TEC11,0.0
M0015659,L003059,F0081,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-28,LAB Acopio Sur,TEC11,0.0
M0015660,L003060,F0062,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00391,0.01,0.1,False,False,2025-04-11,LAB Movil Campana,TEC07,0.00391
M0015661,L003061,F0071,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00107,0.01,0.1,False,False,2026-06-01,LAB Acopio Norte,TEC12,0.00107
M0015662,L003062,F0040,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00385,0.01,0.1,False,False,2025-07-30,LAB Acopio Sur,TEC01,0.00385
M0015663,L003063,F0046,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00479,0.01,0.1,False,False,2026-04-28,LAB Movil Campana,TEC07,0.00479
M0015664,L003064,F0108,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00426,0.01,0.1,False,False,2025-07-08,LAB Movil Campana,TEC10,0.00426
M0015665,L003065,F0044,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.05114,0.01,0.1,True,False,2025-09-06,LAB Acopio Norte,TEC11,0.05114
M0015666,L003066,F0033,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.32922,0.01,0.1,True,True,2025-04-02,LAB Movil Campana,TEC06,0.32922
M0015667,L003067,F0109,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00542,0.01,0.1,False,False,2025-06-28,LAB Acopio Norte,TEC12,0.00542
M0015668,L003068,F0056,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00172,0.01,0.1,False,False,2025-05-30,LAB Acopio Norte,TEC02,0.00172
M0015669,L003069,F0018,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-05-21,LAB Movil Campana,TEC01,0.0
M0015670,L003070,F0067,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-06-19,LAB Acopio Norte,TEC08,0.0
M0015671,L003071,F0043,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-02-27,LAB Movil Campana,TEC12,0.0
M0015672,L003072,F0096,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00344,0.01,0.1,False,False,2025-05-20,LAB Acopio Sur,TEC09,0.00344
M0015673,L003073,F0002,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-22,LAB Acopio Sur,TEC01,0.0
M0015674,L003074,F0004,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-11,LAB Movil Campana,TEC01,0.0
M0015675,L003075,F0055,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.03322,0.01,0.1,True,False,2026-08-09,LAB Acopio Norte,TEC04,0.03322
M0015676,L003076,F0039,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00662,0.01,0.1,False,False,2025-07-13,LAB Acopio Norte,TEC04,0.00662
M0015677,L003077,F0118,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-30,LAB Acopio Sur,TEC06,0.0
M0015678,L003078,F0051,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-12-20,LAB Acopio Norte,TEC01,0.0
M0015679,L003079,F0061,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02901,0.01,0.1,True,False,2025-04-22,LAB Acopio Norte,TEC05,0.02901
M0015680,L003080,F0069,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-27,LAB Movil Campana,TEC11,0.0
M0015681,L003081,F0018,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-06-21,LAB Movil Campana,TEC06,0.0
M0015682,L003082,F0026,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00064,0.01,0.1,False,False,2025-04-18,LAB Acopio Norte,TEC02,0.00064
M0015683,L003083,F0053,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.03309,0.01,0.1,True,False,2026-07-12,LAB Acopio Sur,TEC11,0.03309
M0015684,L003084,F0112,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.03124,0.01,0.1,True,False,2026-08-22,LAB Acopio Sur,TEC12,0.03124
M0015685,L003085,F0008,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-22,LAB Movil Campana,TEC03,0.0
M0015686,L003086,F0068,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-24,LAB Movil Campana,TEC07,0.0
M0015687,L003087,F0086,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.06936,0.01,0.1,True,False,2026-08-03,LAB Movil Campana,TEC09,0.06936
M0015688,L003088,F0026,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-07-10,LAB Acopio Sur,TEC02,0.0
M0015689,L003089,F0081,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0085,0.01,0.1,False,False,2026-05-16,LAB Acopio Norte,TEC04,0.0085
M0015690,L003090,F0009,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00252,0.01,0.1,False,False,2025-06-29,LAB Acopio Norte,TEC04,0.00252
M0015691,L003091,F0093,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.03615,0.01,0.1,True,False,2026-07-23,LAB Acopio Sur,TEC09,0.03615
M0015692,L003092,F0070,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00895,0.01,0.1,False,False,2025-07-17,LAB Acopio Sur,TEC10,0.00895
M0015693,L003093,F0099,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-18,LAB Acopio Norte,TEC02,0.0
M0015694,L003094,F0020,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00078,0.01,0.1,False,False,2026-07-08,LAB Acopio Sur,TEC05,0.00078
M0015695,L003095,F0066,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0035,0.01,0.1,False,False,2025-09-22,LAB Acopio Norte,TEC01,0.0035
M0015696,L003096,F0021,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.05861,0.01,0.1,True,False,2025-06-18,LAB Acopio Norte,TEC09,0.05861
M0015697,L003097,F0002,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01619,0.01,0.1,True,False,2025-04-09,LAB Movil Campana,TEC12,0.01619
M0015698,L003098,F0005,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.09251,0.01,0.1,True,False,2026-04-17,LAB Movil Campana,TEC07,0.09251
M0015699,L003099,F0004,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00542,0.01,0.1,False,False,2025-08-08,LAB Acopio Sur,TEC08,0.00542
M0015700,L003100,F0029,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-25,LAB Movil Campana,TEC03,0.0
M0015701,L003101,F0008,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00122,0.01,0.1,False,False,2025-09-03,LAB Movil Campana,TEC10,0.00122
M0015702,L003102,F0029,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01831,0.01,0.1,True,False,2026-08-27,LAB Movil Campana,TEC04,0.01831
M0015703,L003103,F0012,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-05-26,LAB Acopio Sur,TEC03,0.0
M0015704,L003104,F0062,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00264,0.01,0.1,False,False,2025-07-25,LAB Acopio Sur,TEC11,0.00264
M0015705,L003105,F0106,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00089,0.01,0.1,False,False,2026-01-28,LAB Movil Campana,TEC01,0.00089
M0015706,L003106,F0089,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.03916,0.01,0.1,True,False,2026-06-15,LAB Acopio Sur,TEC08,0.03916
M0015707,L003107,F0055,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01222,0.01,0.1,True,False,2026-04-17,LAB Movil Campana,TEC05,0.01222
M0015708,L003108,F0087,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-19,LAB Movil Campana,TEC05,0.0
M0015709,L003109,F0038,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-06,LAB Acopio Sur,TEC08,0.0
M0015710,L003110,F0033,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00767,0.01,0.1,False,False,2026-04-19,LAB Acopio Sur,TEC11,0.00767
M0015711,L003111,F0064,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02456,0.01,0.1,True,False,2026-05-19,LAB Acopio Sur,TEC07,0.02456
M0015712,L003112,F0042,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-08,LAB Acopio Norte,TEC03,0.0
M0015713,L003113,F0074,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-07-12,LAB Movil Campana,TEC05,0.0
M0015714,L003114,F0061,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.03639,0.01,0.1,True,False,2025-08-02,LAB Movil Campana,TEC04,0.03639
M0015715,L003115,F0039,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-08,LAB Movil Campana,TEC02,0.0
M0015716,L003116,F0006,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0025,0.01,0.1,False,False,2025-05-16,LAB Acopio Sur,TEC12,0.0025
M0015717,L003117,F0030,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00514,0.01,0.1,False,False,2026-06-06,LAB Movil Campana,TEC02,0.00514
M0015718,L003118,F0067,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00107,0.01,0.1,False,False,2026-06-11,LAB Movil Campana,TEC04,0.00107
M0015719,L003119,F0039,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00172,0.01,0.1,False,False,2026-05-11,LAB Movil Campana,TEC10,0.00172
M0015720,L003120,F0012,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0041,0.01,0.1,False,False,2026-08-21,LAB Acopio Norte,TEC12,0.0041
