finca_id,fecha,viento_medio_kmh,viento_max_kmh,direccion_media_deg,precipitacion_acum_mm,temperatura_media_c,humedad_media_pct,dias_sin_lluvia
F0088,2025-10-25,6.685,12.02,120.351,57.89,23.229,77.08,0
F0088,2025-10-26,7.006,12.02,117.545,63.12,23.107,76.893,0
F0088,2025-10-27,7.127,12.02,110.219,72.72,23.24,76.987,0
F0088,2025-10-28,6.859,12.02,120.056,72.72,23.599,76.773,1
F0088,2025-10-29,6.872,12.02,117.242,68.52,23.488,76.553,2
F0088,2025-10-30,6.715,12.02,110.003,74.64,23.482,77.507,0
F0088,2025-10-31,6.571,12.02,109.798,83.33,23.597,77.327,0
F0088,2025-11-01,6.661,12.02,103.941,79.82,23.626,77.34,1
F0088,2025-11-02,6.941,16.22,104.893,79.0,23.78,76.6,2
F0088,2025-11-03,7.011,16.22,113.012,83.98,23.928,75.973,0
F0088,2025-11-04,7.021,16.22,117.42,83.53,23.976,74.72,0
F0088,2025-11-05,6.837,16.22,120.447,81.93,24.024,74.64,1
F0088,2025-11-06,6.633,16.22,114.826,81.93,24.017,74.78,2
F0088,2025-11-07,6.893,16.22,117.594,62.49,23.737,74.473,3
F0088,2025-11-08,6.955,16.22,117.321,62.49,23.691,74.793,4
F0088,2025-11-09,7.324,16.22,113.616,67.25,23.785,75.12,0
F0088,2025-11-10,7.139,16.22,114.288,62.02,23.835,74.713,1
F0088,2025-11-11,7.192,16.22,122.53,52.42,23.871,74.22,2
F0088,2025-11-12,7.343,16.22,113.927,56.26,23.651,73.887,0
F0088,2025-11-13,7.854,16.22,125.638,56.26,23.561,74.187,1
F0088,2025-11-14,8.607,16.22,118.215,50.14,23.821,73.32,2
F0088,2025-11-15,8.681,16.22,125.982,34.49,23.912,73.027,3
F0088,2025-11-16,8.606,16.22,129.147,33.74,24.105,73.687,4
F0088,2025-11-17,7.826,14.97,122.607,37.24,23.811,74.62,0
F0088,2025-11-18,8.059,14.97,114.55,37.78,23.794,74.787,0
F0088,2025-11-19,7.918,14.97,119.934,38.99,23.873,75.14,0
F0088,2025-11-20,8.329,14.97,124.903,46.21,23.924,74.647,0
F0088,2025-11-21,8.743,14.97,118.685,46.21,23.97,75.013,1
F0088,2025-11-22,8.643,14.97,115.879,47.66,24.251,75.073,0
F0088,2025-11-23,8.759,14.97,114.273,47.66,24.177,74.067,1
F0088,2025-11-24,9.266,14.97,128.947,39.19,24.142,74.053,0
F0088,2025-11-25,9.147,14.97,129.854,39.19,24.058,74.627,1
F0088,2025-11-26,9.165,14.97,125.27,39.19,24.186,75.213,2
F0088,2025-11-27,9.165,14.97,125.756,38.64,24.239,75.333,0
F0088,2025-11-28,9.407,17.49,104.068,38.64,24.385,74.707,1
F0088,2025-11-29,9.091,17.49,117.942,50.73,24.475,74.547,0
F0088,2025-11-30,10.144,23.59,99.507,50.73,24.375,73.607,1
F0088,2025-12-01,10.107,23.59,100.428,62.4,24.323,73.367,0
F0088,2025-12-02,10.271,23.59,99.578,76.01,24.807,73.307,0
F0088,2025-12-03,10.124,23.59,97.198,69.5,24.658,72.507,1
F0088,2025-12-04,10.047,23.59,89.618,62.52,24.663,72.467,0
F0088,2025-12-05,9.911,23.59,83.559,54.33,24.685,72.713,1
F0088,2025-12-06,9.609,23.59,87.673,58.91,24.764,72.48,0
F0088,2025-12-07,9.495,23.59,87.359,57.46,24.792,72.793,1
F0088,2025-12-08,8.973,23.59,81.739,57.46,24.904,73.347,2
F0088,2025-12-09,8.546,23.59,73.719,55.72,24.988,72.72,3
F0088,2025-12-10,8.834,23.59,78.483,57.21,25.044,72.08,0
F0088,2025-12-11,8.745,23.59,78.795,57.21,25.209,71.347,1
F0088,2025-12-12,8.551,23.59,81.721,53.92,25.237,71.853,2
F0088,2025-12-13,7.661,23.59,91.244,53.92,25.283,72.267,3
F0088,2025-12-14,8.089,23.59,94.619,41.83,25.144,72.267,4
F0088,2025-12-15,7.207,16.64,102.27,41.83,25.227,72.293,5
F0088,2025-12-16,7.555,16.64,102.202,30.16,25.396,72.013,6
F0088,2025-12-17,7.471,16.64,109.665,13.05,25.375,71.853,7
F0088,2025-12-18,7.306,16.64,108.987,13.05,25.403,72.393,8
F0088,2025-12-19,7.955,16.64,105.044,6.07,25.454,71.587,9
F0088,2025-12-20,7.73,16.64,106.011,6.07,25.38,71.447,10
F0088,2025-12-21,8.146,16.64,116.952,1.49,25.09,70.967,11
F0088,2025-12-22,8.388,16.64,112.616,1.49,25.193,71.033,12
F0088,2025-12-23,8.429,16.64,112.426,1.49,25.355,71.147,13
F0088,2025-12-24,8.436,16.64,118.538,1.49,25.256,70.513,14
F0088,2025-12-25,8.221,16.64,112.191,0.0,25.378,70.94,15
F0088,2025-12-26,9.721,28.28,105.435,0.0,25.126,71.133,16
F0088,2025-12-27,9.581,28.28,104.099,18.1,25.107,70.26,0
F0088,2025-12-28,10.121,28.28,100.493,18.1,25.31,70.007,1
F0088,2025-12-29,9.397,28.28,90.527,18.1,25.461,69.927,2
F0088,2025-12-30,9.426,28.28,87.067,18.1,25.465,71.507,3
F0088,2025-12-31,8.955,28.28,81.714,18.1,25.472,71.953,4
F0088,2026-01-01,9.439,28.28,85.231,18.1,25.363,71.84,5
F0088,2026-01-02,10.649,28.28,76.652,18.1,25.263,71.893,6
F0088,2026-01-03,10.695,28.28,82.964,18.1,25.325,72.013,7
F0088,2026-01-04,11.956,28.28,75.429,18.1,25.505,71.853,8
F0088,2026-01-05,12.097,28.28,68.056,18.1,25.607,71.727,9
F0088,2026-01-06,12.211,28.28,71.039,18.1,25.609,71.313,10
F0088,2026-01-07,13.263,28.28,80.242,27.05,25.323,71.573,0
F0088,2026-01-08,13.86,28.28,82.95,27.05,25.516,71.567,1
F0088,2026-01-09,13.713,28.28,83.521,42.8,25.525,71.407,0
F0088,2026-01-10,12.244,23.76,80.834,42.8,25.566,71.0,1
F0088,2026-01-11,12.455,23.76,81.679,24.7,25.707,71.16,2
F0088,2026-01-12,12.243,23.76,88.567,24.7,25.774,70.847,3
F0088,2026-01-13,12.428,23.76,93.038,24.7,25.659,70.76,4
F0088,2026-01-14,12.26,23.76,95.93,24.7,25.478,69.367,5
F0088,2026-01-15,12.662,23.76,92.062,24.7,25.438,68.367,6
F0088,2026-01-16,12.779,23.76,89.173,24.7,25.282,68.34,7
F0088,2026-01-17,12.252,23.65,103.565,24.7,25.449,68.493,8
F0088,2026-01-18,12.095,23.65,106.724,25.28,25.459,68.42,9
F0088,2026-01-19,11.319,19.51,111.498,25.28,25.429,68.76,10
F0088,2026-01-20,11.382,19.51,117.346,33.4,25.594,69.753,0
F0088,2026-01-21,11.319,19.51,109.299,33.4,25.379,70.487,1
F0088,2026-01-22,10.631,17.02,105.33,24.45,25.615,69.873,2
F0088,2026-01-23,10.773,19.15,106.654,24.45,25.631,70.053,3
F0088,2026-01-24,11.105,19.15,105.112,8.7,25.521,70.107,4
F0088,2026-01-25,11.136,19.15,106.318,8.7,25.677,69.953,5
F0088,2026-01-26,11.757,19.15,98.626,8.7,25.553,69.533,6
F0088,2026-01-27,11.898,19.15,99.512,16.41,25.172,69.793,0
F0088,2026-01-28,11.799,19.15,94.98,16.41,25.304,70.207,1
F0088,2026-01-29,11.972,19.15,101.957,16.41,25.511,71.093,2
F0088,2026-01-30,11.804,19.15,105.165,19.12,25.46,71.08,0
F0088,2026-01-31,11.668,19.15,101.047,19.12,25.663,70.64,1
F0088,2026-02-01,11.477,19.15,101.136,53.53,25.681,71.58,0
F0088,2026-02-02,10.913,19.15,94.834,52.95,25.707,71.12,1
F0088,2026-02-03,11.371,19.15,107.118,52.95,25.683,71.607,2
F0088,2026-02-04,10.629,19.15,107.016,44.83,25.637,70.72,3
F0088,2026-02-05,10.829,19.15,118.634,56.1,25.555,70.953,0
F0088,2026-02-06,10.875,19.15,113.951,56.1,25.587,70.98,1
F0088,2026-02-07,10.071,18.88,109.166,56.1,25.431,71.493,2
F0088,2026-02-08,9.744,18.88,114.637,56.1,25.521,71.767,3
F0088,2026-02-09,9.993,18.88,116.607,56.1,25.334,72.407,4
F0088,2026-02-10,10.534,22.14,124.828,56.1,25.352,72.853,5
F0088,2026-02-11,10.297,22.14,125.396,48.39,25.512,72.74,6
F0088,2026-02-12,10.364,22.14,124.953,48.39,25.237,72.253,7
F0088,2026-02-13,10.201,22.14,122.343,48.39,25.391,71.993,8
F0088,2026-02-14,10.307,22.14,121.47,45.68,25.517,72.307,9
F0088,2026-02-15,10.502,22.14,133.756,48.85,25.302,72.673,0
F0088,2026-02-16,10.491,22.14,126.577,14.44,25.111,71.52,1
F0088,2026-02-17,10.679,22.14,127.714,14.44,25.228,71.907,2
F0088,2026-02-18,9.973,22.14,129.184,14.44,25.163,71.16,3
F0088,2026-02-19,10.2,22.14,125.036,14.44,25.235,70.827,4
F0088,2026-02-20,9.715,22.14,118.316,16.13,25.381,70.9,0
F0088,2026-02-21,9.576,22.14,115.713,30.27,25.21,71.567,0
F0088,2026-02-22,9.847,22.14,115.054,39.24,25.304,71.78,0
F0088,2026-02-23,10.244,22.14,106.227,67.8,25.221,71.333,0
F0088,2026-02-24,9.744,22.14,104.292,80.56,25.144,71.4,0
F0088,2026-02-25,8.807,15.65,100.909,80.56,25.208,71.493,1
F0088,2026-02-26,8.97,15.65,95.795,80.56,25.149,71.573,2
F0088,2026-02-27,8.965,15.65,98.021,80.56,25.384,72.28,3
F0088,2026-02-28,9.056,15.65,91.027,80.56,25.406,72.567,4
F0088,2026-03-01,8.754,15.65,93.16,80.56,25.339,72.927,5
F0088,2026-03-02,8.15,12.82,87.366,77.39,25.23,72.287,6
F0088,2026-03-03,7.962,11.6,97.012,78.79,25.115,73.033,0
F0088,2026-03-04,8.402,14.4,105.615,78.79,24.844,74.22,1
F0088,2026-03-05,8.389,14.4,97.321,78.79,24.819,74.933,2
F0088,2026-03-06,8.161,14.4,100.502,78.79,24.663,75.067,3
F0088,2026-03-07,8.263,14.4,101.781,65.83,24.624,74.56,4
F0088,2026-03-08,8.159,14.4,102.676,51.69,24.631,73.887,5
F0088,2026-03-09,8.183,14.4,97.497,61.59,24.702,74.46,0
F0088,2026-03-10,7.987,14.4,108.724,33.03,24.723,74.8,1
F0088,2026-03-11,8.435,14.4,108.496,20.27,24.907,74.5,2
F0088,2026-03-12,8.847,14.4,107.633,20.6,24.821,75.013,3
F0088,2026-03-13,8.344,14.4,108.377,20.6,24.799,75.04,4
F0088,2026-03-14,8.166,14.4,114.232,25.9,24.653,74.827,0
F0088,2026-03-15,7.766,14.4,121.176,29.11,24.261,74.553,0
F0088,2026-03-16,8.207,14.4,127.058,32.94,24.064,74.553,0
F0088,2026-03-17,8.682,14.4,126.482,32.94,24.409,75.027,1
F0088,2026-03-18,8.525,14.4,127.025,41.76,24.435,74.673,0
F0088,2026-03-19,8.16,14.28,121.099,58.7,24.311,74.107,0
F0088,2026-03-20,7.829,14.28,122.378,69.51,24.412,74.453,0
F0088,2026-03-21,7.752,14.28,124.827,69.51,24.433,75.127,1
F0088,2026-03-22,7.865,14.28,129.231,69.51,24.607,75.3,2
F0088,2026-03-23,8.156,14.28,130.631,69.51,24.662,76.04,3
F0088,2026-03-24,8.401,15.19,131.135,50.64,24.658,75.073,4
F0088,2026-03-25,8.411,15.19,134.857,51.9,24.557,74.927,0
F0088,2026-03-26,8.36,15.19,131.137,66.61,24.3,75.513,0
F0088,2026-03-27,8.183,15.19,129.946,84.38,24.283,75.48,0
F0088,2026-03-28,8.66,15.19,126.453,86.71,24.291,75.947,0
F0088,2026-03-29,9.085,15.19,126.518,81.41,24.179,76.06,1
F0088,2026-03-30,9.285,15.19,121.685,78.2,24.352,76.193,2
F0088,2026-03-31,8.692,15.19,117.385,74.37,24.661,76.127,3
F0088,2026-04-01,7.997,15.19,115.027,77.25,24.373,76.627,0
F0088,2026-04-02,8.142,15.19,114.252,67.03,24.335,76.473,1
F0088,2026-04-03,7.852,15.19,116.645,50.09,24.596,76.7,2
F0088,2026-04-04,7.865,15.19,118.784,39.28,24.569,76.787,3
F0088,2026-04-05,8.221,15.19,122.395,40.49,24.559,76.76,0
F0088,2026-04-06,8.096,15.19,121.138,40.49,24.258,77.127,1
F0088,2026-04-07,7.859,15.19,123.908,40.49,23.905,77.087,2
F0088,2026-04-08,7.232,11.7,126.923,43.12,23.876,77.753,0
F0088,2026-04-09,7.792,17.22,126.714,49.2,23.689,78.073,0
F0088,2026-04-10,7.994,17.22,128.019,34.49,23.791,77.267,1
F0088,2026-04-11,7.619,17.22,133.778,16.39,23.856,77.78,2
F0088,2026-04-12,7.755,17.22,140.624,14.06,23.851,78.213,3
F0088,2026-04-13,7.201,17.22,140.906,14.06,23.85,79.007,4
F0088,2026-04-14,6.957,17.22,143.364,25.78,23.575,79.487,0
F0088,2026-04-15,7.045,17.22,141.882,25.78,23.223,80.08,1
F0088,2026-04-16,7.935,17.22,131.129,25.14,23.193,80.16,0
F0088,2026-04-17,7.835,17.22,127.178,25.14,23.365,80.18,1
F0088,2026-04-18,7.797,17.22,123.597,25.15,23.267,80.627,2
F0088,2026-04-19,7.715,17.22,125.049,39.16,23.007,81.213,0
F0088,2026-04-20,7.74,17.22,117.284,43.77,22.825,81.233,0
F0088,2026-04-21,7.473,17.22,110.109,51.65,22.967,80.607,0
F0088,2026-04-22,7.637,17.22,100.123,51.65,23.137,80.487,1
F0088,2026-04-23,7.925,17.22,103.319,64.1,22.925,81.213,0
F0088,2026-04-24,7.084,16.64,86.446,56.76,23.133,81.567,1
F0088,2026-04-25,7.073,16.64,86.012,56.76,23.151,82.08,2
F0088,2026-04-26,7.062,16.64,85.251,56.76,23.039,81.433,3
F0088,2026-04-27,6.359,16.64,75.419,58.15,23.087,81.227,0
F0088,2026-04-28,6.381,16.64,74.846,61.91,23.375,80.367,0
F0088,2026-04-29,6.357,16.64,75.821,57.87,23.394,80.333,0
F0088,2026-04-30,6.788,16.64,75.287,67.88,23.363,80.113,0
F0088,2026-05-01,6.201,11.76,75.99,67.31,23.717,79.52,0
F0088,2026-05-02,6.147,11.76,88.647,72.98,23.267,79.587,0
F0088,2026-05-03,6.181,11.76,88.47,79.28,23.155,79.547,0
F0088,2026-05-04,6.278,11.76,84.184,88.63,23.344,79.433,0
F0088,2026-05-05,6.436,11.76,78.002,85.24,23.536,80.053,0
F0088,2026-05-06,6.57,11.76,83.082,82.15,23.383,80.36,0
F0088,2026-05-07,6.711,11.76,99.257,95.99,23.409,81.207,0
F0088,2026-05-08,6.392,11.76,98.709,80.91,23.448,80.753,1
F0088,2026-05-09,6.452,11.76,103.94,80.91,23.268,80.847,2
F0088,2026-05-10,5.892,11.6,108.312,80.91,23.015,81.48,3
F0088,2026-05-11,6.201,11.6,109.605,86.12,22.795,81.647,0
F0088,2026-05-12,6.665,11.6,109.561,84.73,22.491,81.113,1
F0088,2026-05-13,6.752,11.6,110.581,87.95,22.13,81.36,0
F0088,2026-05-14,6.851,11.6,112.961,82.22,22.236,81.747,0
F0088,2026-05-15,6.387,11.6,122.037,72.21,22.113,82.573,1
F0088,2026-05-16,6.084,11.6,126.114,70.54,21.791,82.84,2
F0088,2026-05-17,5.985,11.6,123.918,70.7,22.002,83.207,0
F0088,2026-05-18,6.067,11.6,126.797,64.39,21.921,82.413,1
F0088,2026-05-19,6.431,11.6,125.87,70.36,21.801,82.033,0
F0088,2026-05-20,5.972,11.6,131.731,67.93,21.497,81.24,1
F0088,2026-05-21,6.25,11.6,137.324,66.11,21.531,81.887,0
F0088,2026-05-22,5.73,10.47,128.001,60.68,21.294,81.773,0
F0088,2026-05-23,5.707,10.47,128.265,61.84,21.226,81.433,0
F0088,2026-05-24,5.791,10.47,124.773,68.24,21.351,80.973,0
F0088,2026-05-25,6.593,15.39,110.381,89.41,21.375,80.653,0
F0088,2026-05-26,6.095,15.39,108.127,84.2,21.414,80.74,1
F0088,2026-05-27,5.769,15.39,112.064,106.8,21.597,81.48,0
F0088,2026-05-28,5.808,15.39,116.144,99.82,21.733,81.607,1
F0088,2026-05-29,6.097,15.39,119.786,108.94,21.521,81.547,0
F0088,2026-05-30,6.032,15.39,119.871,120.24,21.767,81.527,0
F0088,2026-05-31,6.095,15.39,122.116,121.42,21.775,83.047,0
F0088,2026-06-01,6.003,15.39,116.534,119.64,21.984,83.12,0
F0088,2026-06-02,5.832,15.39,112.064,129.5,21.971,83.587,0
F0088,2026-06-03,5.441,15.39,114.408,101.19,22.076,83.693,0
F0088,2026-06-04,5.389,15.39,117.841,118.25,22.37,85.153,0
F0088,2026-06-05,5.475,15.39,117.162,128.95,22.462,85.273,0
F0088,2026-06-06,5.521,15.39,117.559,178.77,22.571,86.167,0
F0088,2026-06-07,5.459,15.39,120.01,179.67,22.641,86.6,0
F0088,2026-06-08,5.178,15.39,121.176,182.23,22.475,87.58,0
F0088,2026-06-09,4.795,10.05,145.999,161.21,22.712,87.707,1
F0088,2026-06-10,5.331,11.03,144.579,165.57,22.809,87.993,0
F0088,2026-06-11,5.623,11.03,144.867,142.97,22.751,88.46,1
F0088,2026-06-12,5.567,11.03,138.387,150.06,22.429,88.907,0
F0088,2026-06-13,5.295,11.03,130.367,138.99,22.236,88.86,1
F0088,2026-06-14,5.514,11.03,125.0,131.95,22.201,88.607,0
F0088,2026-06-15,5.425,11.03,124.53,134.07,22.195,87.413,0
F0088,2026-06-16,5.293,11.03,128.37,135.07,22.129,87.933,0
F0088,2026-06-17,5.478,11.03,136.006,130.94,22.069,88.327,0
F0088,2026-06-18,5.804,11.03,138.144,129.92,22.074,87.833,1
F0088,2026-06-19,5.992,11.03,135.157,115.16,21.978,86.82,0
F0088,2026-06-20,5.606,11.03,127.937,121.55,21.935,86.873,0
F0088,2026-06-21,5.523,11.03,129.137,69.07,22.005,86.227,0
F0088,2026-06-22,5.507,11.03,127.536,100.03,21.894,86.993,0
F0088,2026-06-23,5.457,11.03,129.343,94.07,22.044,86.14,0
F0088,2026-06-24,4.997,11.03,125.108,97.64,21.935,86.6,0
F0088,2026-06-25,4.763,8.02,115.453,111.84,21.809,87.173,0
F0088,2026-06-26,4.442,8.02,110.802,111.84,21.851,86.467,1
F0088,2026-06-27,4.427,8.02,113.96,106.81,21.961,86.947,0
F0088,2026-06-28,4.3,8.02,119.796,106.81,22.112,86.827,1
F0088,2026-06-29,4.264,8.02,129.925,102.55,21.973,86.453,2
F0088,2026-06-30,4.347,8.02,125.085,139.92,21.799,87.387,0
F0088,2026-07-01,4.241,8.02,125.74,134.87,21.516,87.287,1
F0088,2026-07-02,4.316,8.02,113.911,129.72,21.564,86.9,2
F0088,2026-07-03,4.458,10.15,98.066,129.72,21.387,87.153,3
F0088,2026-07-04,4.321,10.15,101.863,127.42,21.328,87.353,4
F0088,2026-07-05,4.405,10.15,105.963,126.78,21.192,88.067,0
F0088,2026-07-06,4.404,10.15,110.7,129.24,21.306,88.087,0
F0088,2026-07-07,4.394,10.15,105.226,96.22,21.37,87.6,1
F0088,2026-07-08,4.549,10.15,100.843,95.13,21.031,88.387,0
F0088,2026-07-09,4.55,10.15,97.724,91.41,20.889,87.84,1
F0088,2026-07-10,4.187,10.15,105.424,72.98,20.997,87.053,2
F0088,2026-07-11,4.105,10.15,104.348,85.69,20.989,87.667,0
F0088,2026-07-12,4.125,10.15,100.949,95.08,20.999,86.987,0
F0088,2026-07-13,4.139,10.15,93.734,103.6,21.284,87.18,0
F0088,2026-07-14,3.985,10.15,90.501,129.98,21.423,87.84,0
F0088,2026-07-15,3.866,10.15,96.027,119.12,21.378,88.227,0
F0088,2026-07-16,4.043,10.15,99.09,119.12,21.523,87.68,1
F0088,2026-07-17,4.239,10.15,106.435,121.49,21.652,89.08,0
F0088,2026-07-18,4.057,10.04,123.676,121.49,21.713,89.24,1
F0088,2026-07-19,4.047,10.04,117.592,124.94,21.614,89.613,0
F0088,2026-07-20,4.347,10.04,110.815,127.9,21.535,89.233,0
F0088,2026-07-21,4.712,10.04,109.281,123.23,21.451,88.867,0
F0088,2026-07-22,5.353,13.26,98.745,128.16,21.259,88.707,0
F0088,2026-07-23,5.499,13.26,107.516,126.26,21.328,88.513,1
F0088,2026-07-24,5.419,13.26,106.334,127.29,21.29,88.82,0
F0088,2026-07-25,5.601,13.26,107.546,129.62,21.149,88.707,0
F0088,2026-07-26,6.059,13.26,103.683,125.04,21.093,88.367,0
F0088,2026-07-27,6.172,13.26,108.458,128.02,21.217,88.747,0
F0088,2026-07-28,6.403,13.26,109.696,164.74,21.045,88.933,0
F0088,2026-07-29,6.532,13.26,106.948,140.75,20.893,88.84,0
F0088,2026-07-30,6.571,13.26,107.491,114.2,20.764,87.593,0
F0088,2026-07-31,6.715,13.26,109.934,116.68,21.034,88.333,0
F0088,2026-08-01,6.411,13.26,105.946,124.22,20.853,87.6,0
F0088,2026-08-02,6.213,13.26,103.4,124.22,20.713,86.76,1
F0088,2026-08-03,6.269,13.26,108.098,126.37,20.598,86.68,0
F0088,2026-08-04,5.979,13.26,110.318,116.61,20.767,86.56,0
F0088,2026-08-05,5.649,13.26,105.326,127.42,20.733,87.013,0
F0088,2026-08-06,5.223,8.45,125.502,123.92,20.875,86.7,0
F0088,2026-08-07,5.137,8.45,123.495,145.51,21.053,87.387,0
F0088,2026-08-08,5.501,8.45,119.894,144.48,21.109,87.273,1
F0088,2026-08-09,5.381,8.45,116.709,144.72,21.158,87.34,0
F0088,2026-08-10,4.969,7.03,118.866,152.89,21.007,87.593,0
F0088,2026-08-11,4.807,7.03,113.156,147.3,21.051,87.487,0
F0088,2026-08-12,4.699,7.03,121.358,102.44,21.046,87.333,1
F0088,2026-08-13,5.124,10.94,112.758,110.49,21.109,86.887,0
F0088,2026-08-14,5.184,10.94,108.349,111.3,21.141,87.053,0
F0088,2026-08-15,5.151,10.94,104.293,110.03,20.918,87.1,0
F0088,2026-08-16,5.129,10.94,113.758,104.63,20.775,86.96,0
F0088,2026-08-17,4.99,10.94,110.99,106.61,20.88,87.127,0
F0088,2026-08-18,5.107,10.94,104.1,106.44,21.142,87.133,0
F0088,2026-08-19,5.074,10.94,107.367,100.6,20.939,86.86,0
F0088,2026-08-20,5.305,10.94,119.437,93.63,21.007,86.373,0
F0088,2026-08-21,5.383,10.94,109.773,100.78,21.101,86.013,0
F0088,2026-08-22,5.323,10.94,102.412,79.18,21.073,85.333,1
F0088,2026-08-23,5.306,10.94,109.613,90.05,21.207,85.447,0
F0088,2026-08-24,5.301,10.94,114.609,101.29,21.263,86.1,0
F0088,2026-08-25,5.388,10.94,113.555,85.93,21.352,85.967,1
F0088,2026-08-26,5.296,10.94,113.329,83.77,21.371,85.093,0
F0088,2026-08-27,5.373,10.94,112.085,113.0,21.414,85.153,0
F0088,2026-08-28,5.511,13.02,116.826,112.11,21.623,85.427,0
F0088,2026-08-29,5.881,13.02,113.45,108.04,21.86,85.487,1
F0088,2026-08-30,5.913,13.02,108.029,106.83,21.621,85.04,2
F0088,2026-08-31,5.985,13.02,99.184,101.74,21.836,84.487,3
F0089,2025-01-01,15.13,15.13,5.0,0.0,24.63,69.8,1
F0089,2025-01-02,15.19,15.25,48.261,0.0,27.625,71.05,2
F0089,2025-01-03,13.893,15.25,70.918,0.0,27.653,71.333,3
F0089,2025-01-04,12.348,15.25,67.595,5.34,26.692,72.075,0
F0089,2025-01-05,13.602,18.62,78.013,18.66,26.544,74.68,0
F0089,2025-01-06,13.862,18.62,73.051,18.66,26.74,74.367,1
F0089,2025-01-07,12.283,18.62,72.814,18.66,26.406,73.014,2
F0089,2025-01-08,11.551,18.62,77.834,20.46,25.886,71.775,0
F0089,2025-01-09,11.596,18.62,81.941,23.35,26.1,71.556,0
F0089,2025-01-10,11.714,18.62,82.96,23.35,26.082,72.2,1
F0089,2025-01-11,12.156,18.62,83.846,23.35,26.197,72.309,2
F0089,2025-01-12,12.517,18.62,79.174,23.35,25.955,72.433,3
F0089,2025-01-13,12.309,18.62,79.286,23.35,25.894,72.669,4
F0089,2025-01-14,12.099,18.62,81.935,23.35,26.067,73.671,5
F0089,2025-01-15,11.673,18.62,82.593,23.35,26.099,73.587,6
F0089,2025-01-16,12.131,21.99,86.666,23.35,26.309,72.833,7
F0089,2025-01-17,11.771,21.99,82.922,26.24,26.031,73.107,0
F0089,2025-01-18,11.577,21.99,80.537,26.24,25.899,72.86,1
F0089,2025-01-19,11.551,21.99,80.125,20.9,26.242,72.72,2
F0089,2025-01-20,11.325,21.99,71.535,7.58,26.59,71.887,3
F0089,2025-01-21,10.479,21.99,73.138,7.58,26.284,71.7,4
F0089,2025-01-22,11.003,21.99,76.105,7.58,26.493,71.827,5
F0089,2025-01-23,11.291,21.99,75.21,5.78,26.791,72.113,6
F0089,2025-01-24,11.005,21.99,75.547,2.89,26.909,72.1,7
F0089,2025-01-25,10.563,21.99,73.169,2.89,26.789,71.567,8
F0089,2025-01-26,10.241,21.99,70.657,2.89,26.752,70.82,9
F0089,2025-01-27,9.392,21.99,73.815,2.89,26.911,70.66,10
F0089,2025-01-28,8.908,21.99,74.52,2.89,27.03,70.367,11
F0089,2025-01-29,9.092,21.99,65.773,2.89,26.896,69.093,12
F0089,2025-01-30,9.285,21.99,66.939,20.29,26.973,68.52,0
F0089,2025-01-31,8.918,16.49,60.457,24.23,26.933,70.02,0
F0089,2025-02-01,8.614,16.49,63.992,26.62,26.613,69.52,0
F0089,2025-02-02,8.428,16.49,58.683,26.62,26.846,69.54,1
F0089,2025-02-03,8.639,16.49,60.727,26.62,26.655,69.36,2
F0089,2025-02-04,7.864,16.49,70.355,26.62,26.223,68.967,3
F0089,2025-02-05,8.238,16.49,74.35,26.62,26.228,68.913,4
F0089,2025-02-06,7.957,16.49,74.614,33.07,26.234,69.127,0
F0089,2025-02-07,7.901,16.49,65.391,51.26,26.246,69.513,0
F0089,2025-02-08,8.339,16.49,53.992,65.0,26.008,69.473,0
F0089,2025-02-09,8.139,16.49,52.185,65.0,26.117,69.287,1
F0089,2025-02-10,7.707,16.49,45.066,65.0,26.041,70.207,2
F0089,2025-02-11,8.212,16.49,33.02,65.0,26.135,70.167,3
F0089,2025-02-12,9.095,16.49,44.114,70.86,26.145,70.533,0
F0089,2025-02-13,8.695,16.49,53.285,72.97,26.187,70.613,0
F0089,2025-02-14,8.955,16.49,45.93,55.57,26.184,71.033,1
F0089,2025-02-15,8.72,15.81,38.862,51.72,26.16,70.927,2
F0089,2025-02-16,8.748,15.81,31.439,46.44,26.401,70.907,3
F0089,2025-02-17,9.248,15.81,19.702,46.44,26.269,70.78,4
F0089,2025-02-18,9.508,15.81,12.064,46.44,26.085,70.913,5
F0089,2025-02-19,9.671,15.81,13.94,46.44,26.081,71.08,6
F0089,2025-02-20,9.787,15.81,13.648,51.93,26.326,71.04,0
F0089,2025-02-21,10.23,15.81,19.118,45.48,26.306,71.293,1
F0089,2025-02-22,10.169,15.81,22.494,29.24,26.143,70.993,0
F0089,2025-02-23,10.235,15.81,44.251,15.5,25.923,71.087,1
F0089,2025-02-24,10.555,15.81,49.85,15.5,25.827,71.62,2
F0089,2025-02-25,10.783,15.81,49.767,15.5,26.005,71.687,3
F0089,2025-02-26,10.639,15.81,57.521,21.67,25.782,71.793,0
F0089,2025-02-27,10.295,15.2,53.942,15.81,25.699,71.553,1
F0089,2025-02-28,10.086,15.2,50.203,13.7,25.563,71.627,2
F0089,2025-03-01,10.161,15.2,46.219,16.46,25.449,71.993,0
F0089,2025-03-02,9.805,15.2,46.953,16.37,25.365,71.18,1
F0089,2025-03-03,9.735,15.2,52.243,16.37,25.383,70.86,2
F0089,2025-03-04,9.039,15.2,58.77,16.37,25.27,70.867,3
F0089,2025-03-05,8.753,15.2,64.056,16.37,25.351,70.32,4
F0089,2025-03-06,8.525,15.2,65.047,17.71,25.43,70.3,0
